Current_group_location,analizo_acc_kurtosis,analizo_acc_mean,analizo_acc_mode,analizo_acc_quantile_lower,analizo_acc_quantile_max,analizo_acc_quantile_median,analizo_acc_quantile_min,analizo_acc_quantile_ninety_five,analizo_acc_quantile_upper,analizo_acc_skewness,analizo_acc_standard_deviation,analizo_acc_sum,analizo_acc_variance,analizo_accm_kurtosis,analizo_accm_mean,analizo_accm_mode,analizo_accm_quantile_lower,analizo_accm_quantile_max,analizo_accm_quantile_median,analizo_accm_quantile_min,analizo_accm_quantile_ninety_five,analizo_accm_quantile_upper,analizo_accm_skewness,analizo_accm_standard_deviation,analizo_accm_sum,analizo_accm_variance,analizo_amloc_kurtosis,analizo_amloc_mean,analizo_amloc_mode,analizo_amloc_quantile_lower,analizo_amloc_quantile_max,analizo_amloc_quantile_median,analizo_amloc_quantile_min,analizo_amloc_quantile_ninety_five,analizo_amloc_quantile_upper,analizo_amloc_skewness,analizo_amloc_standard_deviation,analizo_amloc_sum,analizo_amloc_variance,analizo_anpm_kurtosis,analizo_anpm_mean,analizo_anpm_mode,analizo_anpm_quantile_lower,analizo_anpm_quantile_max,analizo_anpm_quantile_median,analizo_anpm_quantile_min,analizo_anpm_quantile_ninety_five,analizo_anpm_quantile_upper,analizo_anpm_skewness,analizo_anpm_standard_deviation,analizo_anpm_sum,analizo_anpm_variance,analizo_cbo_kurtosis,analizo_cbo_mean,analizo_cbo_mode,analizo_cbo_quantile_lower,analizo_cbo_quantile_max,analizo_cbo_quantile_median,analizo_cbo_quantile_min,analizo_cbo_quantile_ninety_five,analizo_cbo_quantile_upper,analizo_cbo_skewness,analizo_cbo_standard_deviation,analizo_cbo_sum,analizo_cbo_variance,analizo_change_cost,analizo_dit_kurtosis,analizo_dit_mean,analizo_dit_mode,analizo_dit_quantile_lower,analizo_dit_quantile_max,analizo_dit_quantile_median,analizo_dit_quantile_min,analizo_dit_quantile_ninety_five,analizo_dit_quantile_upper,analizo_dit_skewness,analizo_dit_standard_deviation,analizo_dit_sum,analizo_dit_variance,analizo_lcom4_kurtosis,analizo_lcom4_mean,analizo_lcom4_mode,analizo_lcom4_quantile_lower,analizo_lcom4_quantile_max,analizo_lcom4_quantile_median,analizo_lcom4_quantile_min,analizo_lcom4_quantile_ninety_five,analizo_lcom4_quantile_upper,analizo_lcom4_skewness,analizo_lcom4_standard_deviation,analizo_lcom4_sum,analizo_lcom4_variance,analizo_loc_kurtosis,analizo_loc_mean,analizo_loc_mode,analizo_loc_quantile_lower,analizo_loc_quantile_max,analizo_loc_quantile_median,analizo_loc_quantile_min,analizo_loc_quantile_ninety_five,analizo_loc_quantile_upper,analizo_loc_skewness,analizo_loc_standard_deviation,analizo_loc_sum,analizo_loc_variance,analizo_mmloc_kurtosis,analizo_mmloc_mean,analizo_mmloc_mode,analizo_mmloc_quantile_lower,analizo_mmloc_quantile_max,analizo_mmloc_quantile_median,analizo_mmloc_quantile_min,analizo_mmloc_quantile_ninety_five,analizo_mmloc_quantile_upper,analizo_mmloc_skewness,analizo_mmloc_standard_deviation,analizo_mmloc_sum,analizo_mmloc_variance,analizo_noa_kurtosis,analizo_noa_mean,analizo_noa_mode,analizo_noa_quantile_lower,analizo_noa_quantile_max,analizo_noa_quantile_median,analizo_noa_quantile_min,analizo_noa_quantile_ninety_five,analizo_noa_quantile_upper,analizo_noa_skewness,analizo_noa_standard_deviation,analizo_noa_sum,analizo_noa_variance,analizo_noc_kurtosis,analizo_noc_mean,analizo_noc_mode,analizo_noc_quantile_lower,analizo_noc_quantile_max,analizo_noc_quantile_median,analizo_noc_quantile_min,analizo_noc_quantile_ninety_five,analizo_noc_quantile_upper,analizo_noc_skewness,analizo_noc_standard_deviation,analizo_noc_sum,analizo_noc_variance,analizo_nom_kurtosis,analizo_nom_mean,analizo_nom_mode,analizo_nom_quantile_lower,analizo_nom_quantile_max,analizo_nom_quantile_median,analizo_nom_quantile_min,analizo_nom_quantile_ninety_five,analizo_nom_quantile_upper,analizo_nom_skewness,analizo_nom_standard_deviation,analizo_nom_sum,analizo_nom_variance,analizo_npa_kurtosis,analizo_npa_mean,analizo_npa_mode,analizo_npa_quantile_lower,analizo_npa_quantile_max,analizo_npa_quantile_median,analizo_npa_quantile_min,analizo_npa_quantile_ninety_five,analizo_npa_quantile_upper,analizo_npa_skewness,analizo_npa_standard_deviation,analizo_npa_sum,analizo_npa_variance,analizo_npm_kurtosis,analizo_npm_mean,analizo_npm_mode,analizo_npm_quantile_lower,analizo_npm_quantile_max,analizo_npm_quantile_median,analizo_npm_quantile_min,analizo_npm_quantile_ninety_five,analizo_npm_quantile_upper,analizo_npm_skewness,analizo_npm_standard_deviation,analizo_npm_sum,analizo_npm_variance,analizo_rfc_kurtosis,analizo_rfc_mean,analizo_rfc_mode,analizo_rfc_quantile_lower,analizo_rfc_quantile_max,analizo_rfc_quantile_median,analizo_rfc_quantile_min,analizo_rfc_quantile_ninety_five,analizo_rfc_quantile_upper,analizo_rfc_skewness,analizo_rfc_standard_deviation,analizo_rfc_sum,analizo_rfc_variance,analizo_sc_kurtosis,analizo_sc_mean,analizo_sc_mode,analizo_sc_quantile_lower,analizo_sc_quantile_max,analizo_sc_quantile_median,analizo_sc_quantile_min,analizo_sc_quantile_ninety_five,analizo_sc_quantile_upper,analizo_sc_skewness,analizo_sc_standard_deviation,analizo_sc_sum,analizo_sc_variance,analizo_total_abstract_classes,analizo_total_cof,analizo_total_eloc,analizo_total_loc,analizo_total_methods_per_abstract_class,analizo_total_modules,analizo_total_modules_with_defined_attributes,analizo_total_modules_with_defined_methods,analizo_total_nom,competition,dir_to_zip,group_name,is_source,new_dir,new_dir_name,source_lang,year
2011_GermanOpens_magma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GermanOpens,/home/se-metrics/root/data-binaries-3D//GermanOpens2011/magma.tar.gz,magma,,/home/se-metrics/root/data_binaries-3D-proccessed//2011_GermanOpens_magma,2011_GermanOpens_magma,,2011
2005_SpringCompetitions_NITroG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SpringCompetitions,/home/se-metrics/root/data-binaries-3D//SpringCompetitions2005/NITroG,NITroG,,/home/se-metrics/root/data_binaries-3D-proccessed//2005_SpringCompetitions_NITroG,2005_SpringCompetitions_NITroG,,2005
2014_WorldCup_karachikoalas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2014/karachikoalas.tar.gz,karachikoalas,,/home/se-metrics/root/data_binaries-3D-proccessed//2014_WorldCup_karachikoalas,2014_WorldCup_karachikoalas,,2014
2009_WorldCup_futk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2009/futk.tar.gz,futk,,/home/se-metrics/root/data_binaries-3D-proccessed//2009_WorldCup_futk,2009_WorldCup_futk,,2009
2008_WorldCup_utaustinvilla_rc08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2008/utaustinvilla_rc08.tar.gz,utaustinvilla_rc08,,/home/se-metrics/root/data_binaries-3D-proccessed//2008_WorldCup_utaustinvilla_rc08,2008_WorldCup_utaustinvilla_rc08,,2008
2008_WorldCup_bats_rc08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2008/bats_rc08.tar.gz,bats_rc08,,/home/se-metrics/root/data_binaries-3D-proccessed//2008_WorldCup_bats_rc08,2008_WorldCup_bats_rc08,,2008
2008_WorldCup_nomofc_rc08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2008/nomofc_rc08.tar.gz,nomofc_rc08,,/home/se-metrics/root/data_binaries-3D-proccessed//2008_WorldCup_nomofc_rc08,2008_WorldCup_nomofc_rc08,,2008
2015_ChinaOpens_BlueSpider,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChinaOpens,/home/se-metrics/root/data-binaries-3D//ChinaOpens2015/BlueSpider.tar.gz,BlueSpider,,/home/se-metrics/root/data_binaries-3D-proccessed//2015_ChinaOpens_BlueSpider,2015_ChinaOpens_BlueSpider,,2015
2012_ChinaOpens_apollo3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChinaOpens,/home/se-metrics/root/data-binaries-3D//ChinaOpens2012/apollo3d.tar.gz,apollo3d,,/home/se-metrics/root/data_binaries-3D-proccessed//2012_ChinaOpens_apollo3d,2012_ChinaOpens_apollo3d,,2012
2014_WorldCup_odens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2014/odens.tar.gz,odens,,/home/se-metrics/root/data_binaries-3D-proccessed//2014_WorldCup_odens,2014_WorldCup_odens,,2014
2008_WorldCup_fantasia_rc08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2008/fantasia_rc08.tar.gz,fantasia_rc08,,/home/se-metrics/root/data_binaries-3D-proccessed//2008_WorldCup_fantasia_rc08,2008_WorldCup_fantasia_rc08,,2008
2008_WorldCup_seu_rc08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2008/seu_rc08.tar.gz,seu_rc08,,/home/se-metrics/root/data_binaries-3D-proccessed//2008_WorldCup_seu_rc08,2008_WorldCup_seu_rc08,,2008
2010_WorldCup_utaustinvilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2010/utaustinvilla.tar.gz,utaustinvilla,,/home/se-metrics/root/data_binaries-3D-proccessed//2010_WorldCup_utaustinvilla,2010_WorldCup_utaustinvilla,,2010
2009_WorldCup_bats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2009/bats.tar.gz,bats,,/home/se-metrics/root/data_binaries-3D-proccessed//2009_WorldCup_bats,2009_WorldCup_bats,,2009
2009_WorldCup_lsuamoynq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2009/lsuamoynq.tar.gz,lsuamoynq,,/home/se-metrics/root/data_binaries-3D-proccessed//2009_WorldCup_lsuamoynq,2009_WorldCup_lsuamoynq,,2009
2008_WorldCup_naito_rc08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2008/naito_rc08.tar.gz,naito_rc08,,/home/se-metrics/root/data_binaries-3D-proccessed//2008_WorldCup_naito_rc08,2008_WorldCup_naito_rc08,,2008
2015_ChinaOpens_Kylinsky3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChinaOpens,/home/se-metrics/root/data-binaries-3D//ChinaOpens2015/Kylinsky3D.tar.gz,Kylinsky3D,,/home/se-metrics/root/data_binaries-3D-proccessed//2015_ChinaOpens_Kylinsky3D,2015_ChinaOpens_Kylinsky3D,,2015
2010_WorldCup_bats_singapore_2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2010/bats_singapore_2010.tar.gz,bats_singapore_2010,,/home/se-metrics/root/data_binaries-3D-proccessed//2010_WorldCup_bats_singapore_2010,2010_WorldCup_bats_singapore_2010,,2010
2010_WorldCup_naoth-rc2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2010/naoth-rc2010.tar.gz,naoth-rc2010,,/home/se-metrics/root/data_binaries-3D-proccessed//2010_WorldCup_naoth-rc2010,2010_WorldCup_naoth-rc2010,,2010
2012_ChinaOpens_SEU_Jolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChinaOpens,/home/se-metrics/root/data-binaries-3D//ChinaOpens2012/SEU_Jolly.tar.gz,SEU_Jolly,,/home/se-metrics/root/data_binaries-3D-proccessed//2012_ChinaOpens_SEU_Jolly,2012_ChinaOpens_SEU_Jolly,,2012
2010_WorldCup_opuCI_3D_RC2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2010/opuCI_3D_RC2010.tar.gz,opuCI_3D_RC2010,,/home/se-metrics/root/data_binaries-3D-proccessed//2010_WorldCup_opuCI_3D_RC2010,2010_WorldCup_opuCI_3D_RC2010,,2010
2014_WorldCup_mithras3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2014/mithras3d.tar.gz,mithras3d,,/home/se-metrics/root/data_binaries-3D-proccessed//2014_WorldCup_mithras3d,2014_WorldCup_mithras3d,,2014
2009_WorldCup_sama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2009/sama.tar.gz,sama,,/home/se-metrics/root/data_binaries-3D-proccessed//2009_WorldCup_sama,2009_WorldCup_sama,,2009
2015_ChinaOpens_Miracle3D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ChinaOpens,/home/se-metrics/root/data-binaries-3D//ChinaOpens2015/Miracle3D.tar.gz,Miracle3D,,/home/se-metrics/root/data_binaries-3D-proccessed//2015_ChinaOpens_Miracle3D,2015_ChinaOpens_Miracle3D,,2015
2009_WorldCup_bmp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2009/bmp.tar.gz,bmp,,/home/se-metrics/root/data_binaries-3D-proccessed//2009_WorldCup_bmp,2009_WorldCup_bmp,,2009
2014_WorldCup_bahiart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2014/bahiart.tar.gz,bahiart,,/home/se-metrics/root/data_binaries-3D-proccessed//2014_WorldCup_bahiart,2014_WorldCup_bahiart,,2014
2005_SpringCompetitions_RaiC,10.4198741994,1.52631578947,0,0,14,0,0,14,1,3.1038451883,3.42163737693,29,11.7076023392,2.31810477917,1.53330864273,1,1,4.16666666667,1,1,4.16666666667,1.51098901099,1.845283427,0.972956293952,29.1328642118,0.946643949941,0.0739802707848,7.16233566372,1,1,23.8333333333,4,1,23.8333333333,8.87912087912,1.21081065198,7.63111193426,136.084377611,58.2338693533,1.49472819181,0.792860186905,1,0.37969924812,2.33333333333,1,0,2.33333333333,1,0.622783867514,0.577991660553,15.0643435512,0.334074359668,4.50027573529,0.421052631579,0,0,3,0,0,3,0.5,2.1785638905,0.837707816583,8,0.701754385965,0.11,4.50027573529,0.421052631579,0,0,3,0,0,3,0.5,2.1785638905,0.837707816583,8,0.701754385965,9.47675365432,5.84210526316,1,1,38,2,1,38,7.5,2.86234910327,8.95831803344,111,80.2514619883,9.22461974046,86.0526315789,1,3,667,13,1,667,94.5,2.86651251478,162.890376799,1635,26533.2748538,1.66527069384,22.9473684211,1,1,112,4,1,112,31,1.63832749372,34.0040417274,436,1156.2748538,12.9355940893,3.57894736842,0,0,27,2,0,27,5,3.35183779396,6.14017543609,68,37.701754386,6.50865051903,0.105263157895,0,0,1,0,0,1,0,2.79843956402,0.315301767642,2,0.0994152046784,6.95568020011,7.26315789474,1,1,38,3,1,38,12.5,2.32803541628,9.05441638872,138,81.9824561404,4.02763251735,0.842105263158,0,0,6,0,0,6,0.5,2.23244204681,1.80318107474,16,3.2514619883,5.18873160643,5.68421052632,1,1,28,3,1,28,6.5,2.12505228974,6.93663888813,108,48.1169590643,2.81535897357,12.8421052632,1,1,59,8,1,59,20.5,1.62602559464,15.7489440842,244,248.029239766,18.44545303,7.05263157895,0,0,114,0,0,114,0.5,4.27315505091,26.060770186,134,679.16374269,1,0.0847953216374,1782,1635,13,19,11,19,138,SpringCompetitions,/home/se-metrics/root/data-binaries-3D//SpringCompetitions2005/RaiC,RaiC,True,/home/se-metrics/root/data_binaries-3D-proccessed//2005_SpringCompetitions_RaiC,2005_SpringCompetitions_RaiC,C++,2005
2008_WorldCup_borregos_rc08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2008/borregos_rc08.tar.gz,borregos_rc08,,/home/se-metrics/root/data_binaries-3D-proccessed//2008_WorldCup_borregos_rc08,2008_WorldCup_borregos_rc08,,2008
2014_WorldCup_fut-k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WorldCup,/home/se-metrics/root/data-binaries-3D//WorldCup2014/fut-k.tar.gz,fut-k,,/home/se-metrics/root/data_binaries-3D-proccessed//2014_WorldCup_fut-k,2014_WorldCup_fut-k,,2014
