analizo_cbo_skewness,analizo_anpm_standard_deviation,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,analizo_npa_quantile_max,analizo_cbo_variance,analizo_sc_variance,analizo_noa_quantile_median,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_rfc_quantile_ninety_five,analizo_npm_quantile_lower,analizo_rfc_mode,analizo_nom_quantile_upper,analizo_rfc_kurtosis,analizo_noc_quantile_median,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo_npa_standard_deviation,folder,analizo_acc_standard_deviation,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,analizo_noc_kurtosis,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_accm_quantile_lower,analizo_acc_variance,analizo_accm_quantile_median,analizo_amloc_quantile_lower,analizo_mmloc_quantile_upper,analizo_accm_mode,analizo_npm_variance,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_amloc_quantile_ninety_five,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_nom_quantile_lower,analizo_dit_sum,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,analizo_npm_quantile_median,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_change_cost,analizo_noa_quantile_min,analizo_noa_quantile_lower,analizo_noa_mode,analizo_loc_quantile_min,analizo_npm_kurtosis,analizo_noc_quantile_upper,analizo_accm_kurtosis,analizo_sc_sum,analizo_dit_quantile_median,analizo_npa_mean,analizo_anpm_mode,analizo_noa_variance,analizo_anpm_quantile_max,analizo_acc_sum,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_loc_sum,analizo_noa_quantile_max,analizo_dit_standard_deviation,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_dit_quantile_lower,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_total_cof,analizo_noa_kurtosis,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_cbo_quantile_upper,analizo_npm_quantile_max,analizo_total_modules_with_defined_methods,analizo_acc_quantile_median,analizo_nom_kurtosis,analizo_acc_quantile_ninety_five,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,analizo_nom_standard_deviation,analizo_dit_kurtosis,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,type,analizo_total_modules_with_defined_attributes,analizo_noc_mode,analizo_anpm_sum,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_dit_quantile_ninety_five,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,analizo_dit_quantile_upper,analizo_cbo_standard_deviation,analizo_acc_quantile_max,analizo_amloc_quantile_max,analizo_npa_quantile_upper,analizo_amloc_kurtosis,analizo_amloc_quantile_median,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,analizo_acc_quantile_min,analizo_cbo_quantile_median,analizo_anpm_quantile_median,analizo_accm_mean,analizo_anpm_kurtosis,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,analizo_mmloc_quantile_ninety_five,analizo_noc_standard_deviation,analizo_lcom4_mean,analizo_cbo_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_loc_mean,analizo_lcom4_variance,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_npm_quantile_upper,analizo_amloc_mode,analizo_loc_standard_deviation,analizo_noc_sum,analizo_mmloc_standard_deviation,analizo_anpm_skewness,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,analizo_mmloc_variance,analizo_amloc_mean,analizo_acc_mean,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_mmloc_mode,analizo_rfc_skewness,analizo_npa_quantile_median,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_rfc_quantile_min,analizo_total_nom,analizo_noc_quantile_ninety_five,analizo_npm_standard_deviation,analizo_nom_variance,analizo_lcom4_skewness,analizo_loc_variance,analizo_amloc_quantile_min,analizo_rfc_mean,analizo_acc_mode,analizo_mmloc_quantile_median,analizo_total_eloc,analizo_npm_quantile_ninety_five,analizo_amloc_variance
0,1.02207124489,0.113088024119,2,4,1.75,2,3,0.8,2.56666666667,4,1.47105404387,128,47,1.75,None,5.75,1.35910773282,0,0,6,4.20451431483,1.5,1.22474487139,agenth,1.50554530542,3,0,0.362057733981,2,1.26981546088,None,0,3,3.97072621402,1.125,2.26666666667,1.95,4.83333333333,23.5,None,8.96666666667,-0.0405316742813,97,1.5,4,None,23.9,-0.247933884298,1.53114186851,10,0,6.5,1.75,3,0.5,3.21893561104,26,0,1,4,4.1,0,3,239,0.50,0,0.75,0,0,-0.992938184934,0,-0.639083165631,11,0.5,0.5,1,15.7666666667,3,8,0,4.16666666667,6,1,402,10,0.547722557505,1.22777777778,3.75,0.5,1,1.83333333333,21.3333333333,3.83333333333,0,0.721149474068,0,-1.31050767414,6.75,0.266666666667,-1.10396953457,0.3,23,0,0,1.75,8,5,1,-0.0382653061225,4,1.96134738307,2.75,0,0,0.775,1.60208197876,3,305.366666667,47,1.04462962963,12,239,3.61478445646,-3.33333333333,2,0.0384852135889,14,0,0,9,10,y2015,4,0,7.36666666667,44.5,63.75,1,67,2.85,1,0.894427191,4,23.9,0,0.523263538592,9.29166666667,0,0,2.44948974278,0,0,1,1,2,1.61237540846,0,1,20.75,67,0,1.5,0,25,1.69101260766,0,67,1.1,2.164,6,4.33333333333,5.5,None,88.3900446883,0,24.2129441966,1.01974897188,4,17.4747436796,10,4.1,0.25,1.5,-6.66133814775e-17,586.266666667,10.0805555556,1.33333333333,0,60.4833333333,4.5,13.3125,0.25,2,1,402,None,1.23253653445,0,-1.875,0.434722620493,2,1.04880884817,8.41242742526,13,3,0,26,0,2.99443929086,13.0666666667,0,7812.8,0,16.1666666667,1,15.5,447,8,70.7689351852
1.12933811497,0.384632521858,0.296139158939,2.5,None,3.25,1.5,2,1.58333333333,6.91666666667,7,1.60595125137,179,80,3.5,None,11.5,1.99219841151,0,1,4,-5.58684778995,1,1,AgentW,3.10912635103,4,2,0.894074346421,1,1.59707798293,None,0,1.5,4.54606056566,2.0975,9.66666666667,3.125,14.9275,52.75,None,95,1.44305883553,155,2,6,None,29.7142857143,2.2271468144,2.70392390012,14,0.8,10.25,4.75,1,0.25,-0.672757041606,41,0,1.25,4.5,5.14285714286,0,2,208,0.56,4,4.75,None,69,3.69307479224,0,-3.07199460997,9,0,0.5,0.8,20.6666666667,1.5,10,0,8,5,1.75,564,14,0.5,1.13214285714,21.5,0.75,1,2.25,44.75,8.5,0,0.470743198249,0,2.23486717956,35.5,0.833333333333,-0.747658688866,0.25,34,0,0,1.5,23,4,1.5,3.67264274939,7,-0.045586941259,3,0,0,0.8,2.62995563968,2,844.916666667,80,0.147942176871,13.0328571429,208,9.9121138008,4,3,1.90075989439,83.25,0,4,9,25,y2015,4,0,4.52857142857,143.5,201.25,1,64,4.28571428571,0.25,1.25830573921,7,29.7142857143,0.5,1.61612066325,17.425,0,1.64,2,28,0,1,1.11428571429,3.25821428571,-5.82830972071,0,0,47.75,64,0,2.25,0,32,0.39939122212,0,141,1.58333333333,2.57907942177,4,10.25,9.5,None,72.6773692424,0,15.4353490404,0.0297804213914,6,29.0674502952,25,5.14285714286,0.75,1.44642857143,2,238.25,18.1310714286,2.5,0,72.5242857143,6,20.6285714286,0.75,None,2,564,None,1.40648820327,0,2.2271468144,1.90709149107,3,1.25830573921,8.91963883645,30.5,4,14,41,0,9.74679434481,98.25,1.12933811497,5282,7.96,38.75,None,43.5,593,23,79.5599569728
0.854563038328,0.566822575647,-0.996001574944,3,8,1.5,1.5,1,0.916666666667,4.25,3,1.13833266172,107,44,6.5,None,10.25,-2.951187558,0,2,-6,1.75920605065,0.333333333333,0.57735026919,JonnyBlack,1.41421356237,3,2,1.52896737488,0,1.41421356237,None,0,2.125,5.73730482602,2.07142857143,2,2.76984126984,9,34,None,14.25,0.199735220618,93,2.5,4,None,17.6666666667,-6,1.5,13,0.888888888889,6.25,6.5,2,0.5,1.33125147172,33,0,0.75,8,3.625,0,2,159,0.44,0,1.5,None,6,2.2271468144,0,0.648786666787,7,0.5,0.5,None,32.9166666667,2.125,4,0,4.75,3,2,428,13,0.57735026919,1.28918650794,10.75,0,1,1.75,26.75,7.25,0,-0.869112105255,0,-4.85813148789,18.75,0.333333333333,2.49460022432,0.333333333333,29,0,0,1.25,11,4,0.5,1.34722074609,3,-1.46452031614,3.25,0,0,0.972222222222,2.06155281281,1,327.583333333,44,0.321287832263,10.1646825397,159,4.9244289009,-6,2,-1.12933811497,83.25,0,2,10,14,y2015,3,0,5.15674603175,131.5,155.25,1,52,3.23958333333,1,0.957427107756,3,17.6666666667,1,1.14335308522,12.3125,0,1,0,3,0,0.5,1.07142857143,2.54117063492,3.32874048484,0,1,35,52,0,2.5,0,19,0.220622505461,0,107,0.333333333333,1.29580124874,4,8.25,8.75,None,70.9882619405,0,20.0893835976,1.80263544159,4,18.0992633368,14,3.625,0,1.38839285714,0,403.583333333,11.3229166667,1,0,45.2916666667,8.5,14.6354166667,0,0,2,428,None,0.156729184229,0.5,-1.28925619835,-0.299370106421,2,0.57735026919,6.18918327272,22.5,3,4,33,0,3.77491721764,24.25,0,5039.33333333,3,23.25,0,26,456,11,38.3059895833
0,0,0,3,None,0,0,0,0,0,1,0,15,None,4,None,4,0,0,3,0,0,0,0,meanBot,0,3,4,0,None,0,None,0,None,0,1.75,0,1.75,7.5,15,None,0,0,6,3,None,None,None,0,0,None,1,1,4,1,1,0,4,0,0,4,1.75,0,0,30,1.00,1,1,None,30,0,0,0,0,1,0,None,0,1,0,0,1,0,3,30,1,0,1,6,0,1,0,15,4,1,0,1,0,15,1,0,0,4,None,0,0,4,1,0,0,None,0,0,0,0,1,0,None,0,6,0,1.75,None,0,0,None,0,30,0,4,3,4,y2015,1,None,1,30,30,None,15,1.75,1,0,0,7.5,0,0,7.5,0,1.75,0,15,0,0,1,1.75,0,0,None,6,None,0,3,0,1,0,0,30,0,0,1,4,4,None,0,0,0,0,0,0,None,None,0,1,0,0,7.5,0,0,7.5,4,7.5,0,None,None,30,None,0,0,0,0,0,0,0,6,None,6,4,None,0,0,0,0,7.5,6,None,15,40,None,0
1.85197803767,0.320416395752,0.0888981497666,1.75,0,3,0.5,0,2.54444444444,38.0444444444,2,0.81077808993,194,64,0,11,10,3.90514044189,0,1,0,4.0189321892,0,0,group2,2.58413965911,4,0,2.70729661075,0,1.32511911002,None,0,1.6,3.22490309932,1.7125,6.67777777778,2.18333333333,6.8375,23,None,26.5444444444,3.06089789219,232,1,20,4,19.2,5.35640138408,1.52857906184,12,0.5,3,4.25,2,0.2,2.37807815725,74,0,1.1,4.5,3.33333333333,0,0,192,0.25,1,2,2,18,-0.157336265374,0,-1.17702814844,26,0,0,0.666666666667,10.4,1.6,23,0,3.2,11,1,692,12,0.421637021356,0.826666666667,12.5,0,1,2.6,19.4,4.9,0,0.835851288814,0,9.5193674315,12.5,0.255555555556,7.87396097492,0.177777777778,49,0,0,1.75,15,10,1.5,-0.65657216963,8,1.82373220436,1.75,0,0,0.666666666667,6.16801786998,0,275.511111111,64,0.102666666667,22.5833333333,192,4.06065128876,1.40625,5,0.74205186888,40,0,3,15,15,y2015,10,0,8.26666666667,59,74.75,1,46,3,0,1.59513148187,8,19.2,0,-0.193358681748,8.23333333333,0,1,0,5,0,0.5,0.666666666667,2.25833333333,3.44919064307,0,0,28.75,46,0,1.5,0,32,1.41356125133,0,69.2,0.944444444444,0.657361111111,10,7.4,7.75,None,50.0217730371,0,11.6351956485,1.73276660485,20,16.5985273778,15,3.33333333333,0.25,0.975,1.77878118384,135.377777778,9.84,2.3,0,98.4,5.5,12.0625,0,0,1,692,12,1.9263754693,0,3.75066401153,0.78260784986,5,0.971825315808,5.07606462713,16,4,11,74,0,5.15213008807,16.4888888889,2.26983421512,2502.17777778,3.6,23.2,0,15.5,742,15,25.7664320988
0,0.300462606289,0,2,None,3.5,0,0,1.33333333333,5.33333333333,7,2.27457769788,390,78,3.5,None,13.5,0,0,2,0,0,0,0,AresParty,3.21455025366,2,3,0,0,0,None,0,1.08333333333,13.2287565553,4.08333333333,10.3333333333,5.83333333333,21.3333333333,187,None,19,0,129,2,4,None,49.3333333333,0,0,27,0.5,17,9,1,0.333333333333,0,33,0,0.666666666667,4,6.6,0,0,740,0.56,2,4.5,None,48,0,0,0,4,0,0,None,175,1.08333333333,7,0,12,2,2,1204,27,0.57735026919,0.75,25.5,0,1,1.33333333333,130,6,0,0,0,0,70.5,1.16666666667,0,0.333333333333,18,0,0,1,11,3,1,0,6,0,2,0,0,0.583333333333,2.30940107676,0,1101,78,0.0902777777778,14.7666666667,740,4.58257569496,0,2,0,232,0,6,6,15,y2015,3,0,2.25,416,578,1,249,6.21666666667,0.5,1.15470053838,6,49.3333333333,0,0,34.6666666667,0,2.33333333333,0,16,0,0,0.666666666667,4.92222222222,0,0,0,58.5,249,0,2,0,36,0,0,401.333333333,0,5.1737037037,3,11,7.5,None,346.233062161,0,116.580444329,0,4,33.1813200461,15,6.6,0.5,0.875,0,13591,30.6666666667,2.33333333333,0,92,12,42,0,0,2,1204,None,0,0,0,0,2,0,20.954978194,39,2,12,33,0,4.35889894354,21,0,119877.333333,8,43,None,125,1055,11,439.111111111
1.12933811497,0.381190401832,-1.04622421441,2.5,5,3.75,1.5,1,1.58333333333,6.91666666667,7,1.73501357598,165,68,4.25,None,10.5,1.04762597883,0,1,4,-0.47184978977,0.25,0.5,DrageKnight,4.08248290464,4,2,0.894074346421,1,1.7636326148,None,0,1.42857142857,4.54606056566,3.24285714286,16.6666666667,4.3,14.2833333333,44.5,None,58.25,1.44305883553,152,2,6,5,32.1428571429,2.2271468144,3.228,14,0.714285714286,10.25,5,1,0.25,2.83185388748,38,0,1.25,5,5.57142857143,0,1,225,0.56,4,4.75,None,83,3.42235075245,0,0.832551852828,9,0,0.25,None,20.6666666667,1.42857142857,12,0,8,5,1.75,565,14,0.5,1.08571428571,22.75,0.75,1,2.25,41.25,7.75,0,0.314003149005,0,2.23486717956,33.25,1,-0.747658688866,0.25,31,0,0,1.5,19,4,1.5,3.68040947536,9,0.881542850877,3,0,0,0.778571428571,2.62995563968,1,460.666666667,68,0.145306122449,15.7428571429,225,7.72442015084,4,3,1.78766707745,98,0,5,9,21,y2015,4,0,4.34285714286,128.5,171.75,1,64,4.99285714286,0.25,1.25830573921,9,32.1428571429,0.25,0.826122498362,18.6,0,1.57142857143,2,28,0,1,1.1,3.93571428571,-5.7213104406,0,0,46.25,64,0,2.25,0,32,1.56924245022,0,141.25,1.58333333333,3.01027210884,4,9.5,8.5,None,63.331798227,0,15.7347810068,-0.0387398401054,6,21.4631467093,21,5.57142857143,0.75,1.40714285714,2,247.583333333,19.169047619,3,0,76.6761904762,6,23.4857142857,0.75,None,2,565,None,1.31683330405,0,2.2271468144,1.91368706212,3,1.25830573921,10.2802642086,31,4,22,38,0,7.63216876124,59.6666666667,1.12933811497,4010.91666667,7.33333333333,38,None,36.5,602,19,105.6838322
1.20310327645,1.00043641271,0.0424519747721,1,0,2,0,4,1.61111111111,6.52777777778,4,1.4948892526,194,35,1,0,7,-1.93094683479,0,0,0.734693877551,-2.23055366764,1.75,1.32287565553,pnegotiator,2.10818510678,2,0,0.468135146137,0,1.09437394739,0,0,3,3.27871926215,1,4.44444444444,2,3,41,0,3.44444444444,1.50729422837,129,1,6,7,20,-0.285714285714,0.610714285714,9,0,7,1,4,0.444444444444,-2.21554302457,30,0,0.888888888889,2,4,0,12,140,0.36,0,2,2,0,-1.56600267578,0,-1.4325985101,14,0,1.33333333333,0,10.75,3,16,0,4.33333333333,8,1,501,9,0.527046276695,1.19206349206,2,0,1,1.55555555556,21.5555555556,2.22222222222,0,0.0558177944662,0,0.519174804372,3,0.222222222222,-1.23217183033,0.277777777778,20,2,0,1,5,7,2,-2.15008922701,6,0.396762963489,1,0,0,0.571428571429,2.55495161946,4,225.25,35,1.00087301587,17.1428571429,140,3.1224989992,-2.57142857143,3,0.189330473911,3,0,0,9,7,y2015,8,0,10.7285714286,8,122,1,52,2.71428571429,1,1.26929551764,6,20,2,-2.25535922817,8,0,0,0.879345916797,0,0,0,1.28571428571,1.90476190476,-0.402539340273,0,0,32,52,0,1,0,39,0.342513039643,0,55.6666666667,0.5,2.23469387755,9,3.33333333333,4,0,63.0694062125,0,22.4728230932,0.453516570148,6,15.0083310198,7,4,0,1.8,0.271052370872,505.027777778,9.8619047619,1.77777777778,0,88.7571428571,2,18.4,0,0,1,501,0,0.499769993282,1,-0.149821640904,0.267466806356,3,0.707106781187,8.601328801,5,2,0,30,0,1.85592145428,9.75,0,3977.75,0,14.3333333333,0,8,503,5,73.9828571429
0,0,0,2,None,0,0,0,0,0,25,0,191,None,4,None,13,0,0,2,0,0,0,0,AgentHP,0,2,4,0,None,0,None,0,None,0,7.53846153846,0,7.53846153846,50.6923076923,191,None,0,0,124,2,None,None,None,0,0,None,0.846153846154,25,13,1,1,0,13,0,0,4,7.53846153846,0,0,659,1.00,25,25,None,659,0,0,0,0,1,0,None,0,0.846153846154,0,0,25,0,2,659,25,0,0.846153846154,124,0,1,0,191,4,1,0,1,0,191,1,0,0,4,None,0,0,4,1,0,0,None,0,0,0,0,0.846153846154,0,None,0,124,0,7.53846153846,None,0,0,None,0,659,0,13,2,13,y2015,1,None,0.846153846154,659,659,None,191,7.53846153846,1,0,0,50.6923076923,0,0,50.6923076923,0,7.53846153846,0,191,0,0,0.846153846154,7.53846153846,0,0,None,124,None,0,2,0,25,0,0,659,0,0,1,13,4,None,0,0,0,0,0,0,None,None,0,0.846153846154,0,0,50.6923076923,0,0,50.6923076923,13,50.6923076923,0,None,None,659,None,0,0,0,0,0,0,0,124,None,124,13,None,0,0,0,0,50.6923076923,124,None,191,512,None,0
0.968245836552,0.274137798781,1.83720760489,2.75,2,0.75,0,0,0.266666666667,1.46666666667,2,1.53025052415,133,46,2.5,5,10.25,1.68204664221,0,1,0,4.40205569628,0,0,RandomDance,0.836660026534,14,2,1.2005090555,0,1.53672249772,None,0,1.18181818182,4.79235502302,1.125,0.7,1.5,4.53571428571,20.5,1.5,7.76666666667,1.95170849272,103,2,3,2,28.6363636364,5.53744381571,1.42857142857,12,0.5,6,2.5,3,0.5,4.6877676208,41,0,0.333333333333,4.5,5,0,0,315,1.00,0,0.25,0,6,-0.995229236125,0,3.37343751979,4,0.5,0,1,22.9666666667,1.18181818182,3,0,3.83333333333,2,1.25,506,12,0.547722557505,0.908279220779,5.75,0,1,0.666666666667,22.1666666667,4.83333333333,0,2.00494672526,0,3.65702479339,9.25,0.1,0.445840820187,0.3,29,0,0,0.75,9,6,0,-1.64892754202,2,2.0572604691,0.75,14,0,0.732142857143,1.21106014164,0,256.566666667,46,0.0751515327205,12.5,315,4.99666555481,-3.33333333333,1,0.505127007598,14.5,1,2,23,14,y2015,4,0,5.44967532468,40.5,83.75,1,77,2.25,1,0.516397779494,2,28.6363636364,0,4.08242520694,5.75,0,1,0,3,0,0,1,2.08333333333,-1.20609370801,0,0,22.25,77,0,3.83333333333,0,23,2.13606725785,0,84.3333333333,25.3666666667,2.34166666667,6,6.83333333333,6.5,None,117.610657113,0,27.7374596289,-0.794581311763,3,16.0176985446,14,5,0,1.09375,-6.66133814775e-17,769.366666667,9.80844155844,0.5,0,58.8506493506,6,10.125,0,0,2,506,10,1.46346497387,0,-1.875,0.465196749966,1,5.0365331992,9.67541597621,11,14,5,41,0,2.78687399548,24.9666666667,2.33041011474,13832.2666667,3,17.1666666667,0,10,474,9,93.6136743127
1.25778823734,0.528055134996,-0.590388265899,2,None,2,2,1,0.8,4.7,10,1.70658058952,180,114,3,None,11,1.78156384497,0,1,5.0,-2.63714209492,0.2,0.4472135955,Atlas3,6.204836823,4,1,0.452870359609,1,2.134907593,None,0,2,7.4966659256,2.28571428571,38.5,5,8.93939393939,53,5,123.3,0.912717046241,248,1,6,None,30.9090909091,2.66435986159,4.65812109968,21,0.69696969697,10,6,2,0.4,-2.21330538134,58,0,1.6,4,5.45454545455,0,1,340,1.00,0,8,10,19,4.48412768888,0,-3.02629476174,14,0,0.2,None,56.2,2,20,0,9.8,8,1,850,21,0.547722557505,1.20173160173,36,1,1,2.8,36,8.4,0,0.235168584718,0,-0.737890448167,19,1,1.88200504046,0.3,42,0,1,2,28,5,2,3.5239955771,15,0.275710360339,4,0,0,0.857142857143,2.16794833887,1,1691.3,114,0.278842225595,19.5887445887,340,12.4819870213,-3.33333333333,3,2.09008675083,56,0,1,9,33,y2015,4,0,6.00865800866,140,295,1,64,5,1,0.894427191,15,30.9090909091,0,-1.67329869213,19,0,1.84848484848,2.2360679775,13,0,1,1,3.91774891775,-0.109288289019,0,0,57,64,0,1.8,1,49,0.383939340522,0,170,1.7,2.91241730852,5,11.6,6,None,142.497368397,0,21.8860686282,0.982238136851,6,41.125417931,33,5.45454545455,1,1.45454545455,0.60858061945,479,18.0363636364,4,0,90.1818181818,7,23.3333333333,1,1,1,850,None,0.934138570513,0,0.3125,1.78609115567,3,1.30384048104,9.72338731049,39,4,2,58,0,11.104053314,155.8,1.71439232801,20305.5,8,49.6,2,31,902,28,94.5442607897
0.854563038328,0.767571929311,0.471157895917,2,1,2.5,1,3,0.916666666667,3.66666666667,7.5,4.04115021519,278,66,0.75,None,10.5,-2.30637056091,0,0,4,1.15873314611,2.25,1.5,AgentNeo,1.70782512766,2,0,0.88576518757,0,0.752837199132,None,0,1.8,9.3229108473,1.625,2.91666666667,3.80555555556,6.875,109.5,None,3,0.854563038328,121,1.5,4,None,65.0666666667,-1.28925619835,0.342857142857,22,0,14.5,4.5,1,0.25,-1.427402225,30,0,0.75,1,9.26666666667,0,3,976,0.56,2,2.75,None,0,2.88888888889,0,-1.17734591689,6,0,0.75,None,86.9166666667,1.8,7,0,9.75,3,0.75,1396,22,0.5,0.825,9.75,0,1,1.5,69.5,1.5,0,0.469769149879,0,-1.28925619835,16.5,0.583333333333,-1.044817801,0.25,6,0,0,1.25,4,3,1.5,0.390532544379,4,1.32564218682,2.5,0,0,0.375,1.91485421551,3,876.25,66,0.589166666667,16.8777777778,976,6.2449979984,4,2,1.53960071784,41.25,0,0,5,15,y2015,4,0,3.3,210,517.75,1,165,6.4,0.25,0.957427107756,4,65.0666666667,0.75,-2.57396259812,24.8611111111,0,0,2,0,0,0.5,0.75,4.21944444444,-0.257285700281,0,0,48,165,0,1.25,0,39,0.705095600635,0,349,0.916666666667,16.3308950617,4,7.5,1.75,None,447.817671231,0,74.5408165593,0.495878410106,4,29.6015202312,15,9.26666666667,0.75,1.2,2,5556.33333333,28.6972222222,1.75,0,114.788888889,7.5,46.6833333333,0,0,2,1396,None,0.372662743378,0,-1.28925619835,0,2,0.957427107756,29.8235350142,27.5,2,0,30,0,1.73205080757,39,-0.854563038328,200540.666667,0,30.25,None,56.5,1123,4,889.443240741
1.67208193225,0.674685685897,0.661529397489,2,6,0,0,4,0.171428571429,0.666666666667,0,2.37745533433,872,328,4.5,15,7.5,13.9583632714,0,0,15,5.86565115397,1.06666666667,1.03279555899,Phoenix,3.64234356791,8,0,3.79721809086,0,3.61189949526,0,15,2,26.0863036495,1.73333333333,13.2666666667,2.66666666667,9.2,92,2,8.12380952381,2.89362799285,522,1,3,6,57.8333333333,6.27029300231,13.3636776849,102,0,2.5,4.5,11,0.733333333333,1.47793333148,107,0.533333333333,0.2,6,7.83333333333,8,4,992,0.14,0,0,0,0,0.816240907918,0,-0.295809328551,5,1,0.266666666667,1.5,680.495238095,2,17,3.87298334621,8.26666666667,3,1,2766,102,0.457737708217,1.37817460317,6,0,1,0.333333333333,58.1333333333,5.13333333333,0.5,0.88874295479,0,8.86813186813,14,0.0809523809524,14.5596862817,0.209523809524,77,0,0,0,11,13,0,7.81232469648,14,2.33747576446,0,0,4.26666666667,1.3125,0.816496580928,4,6771.6,328,0.455200774754,47.1404761905,992,7.18994006201,-0.734265734266,1,-0.240364251381,46,0,0,29,30,y2015,7,0,20.6726190476,83,205,1,237,4.125,1,0.414039335605,14,57.8333333333,0,-0.396582140371,13.25,0,0,3.87298334621,0,0,0,1.5,3.1426984127,0.618786326296,0,1,17.5,237,2.06559111798,1.93333333333,0,124,1.49570797162,0,184.4,3.92380952381,5.65229386675,15,7.13333333333,6,0,266.41852145,8,71.7275267609,-1.2731117371,3,82.2897320448,30,7.83333333333,0,1.85714285714,-1.17635390049,5144.83809524,19.9513492063,1.13333333333,0,299.270238095,6,34.6047619048,0,0,1,2766,22,3.69552158887,0,0.897435897436,2.51995792863,1,1.98086080374,18.5963477117,15,8,0,107,8,2.85022973176,51.6952380952,2.26910048883,70978.8285714,0,34.8,0,23,2305,11,345.824148216
