year,competition,group_name,Current_group_location,Exe_files,Group_name_generic,IF4,IF4_per_module,IF4_visible,IF4_visible_per_module,McCabes_cyclomatic_complexity,McCabes_cyclomatic_complexity_per_line_of_comment,McCabes_cyclomatic_complexity_per_module,Number_exe_files,Number_libraries_Total,Number_lines_Total,Number_of_binaries,analizo_acc_kurtosis,analizo_acc_mean,analizo_acc_mode,analizo_acc_quantile_lower,analizo_acc_quantile_max,analizo_acc_quantile_median,analizo_acc_quantile_min,analizo_acc_quantile_ninety_five,analizo_acc_quantile_upper,analizo_acc_skewness,analizo_acc_standard_deviation,analizo_acc_sum,analizo_acc_variance,analizo_accm_kurtosis,analizo_accm_mean,analizo_accm_mode,analizo_accm_quantile_lower,analizo_accm_quantile_max,analizo_accm_quantile_median,analizo_accm_quantile_min,analizo_accm_quantile_ninety_five,analizo_accm_quantile_upper,analizo_accm_skewness,analizo_accm_standard_deviation,analizo_accm_sum,analizo_accm_variance,analizo_amloc_kurtosis,analizo_amloc_mean,analizo_amloc_mode,analizo_amloc_quantile_lower,analizo_amloc_quantile_max,analizo_amloc_quantile_median,analizo_amloc_quantile_min,analizo_amloc_quantile_ninety_five,analizo_amloc_quantile_upper,analizo_amloc_skewness,analizo_amloc_standard_deviation,analizo_amloc_sum,analizo_amloc_variance,analizo_anpm_kurtosis,analizo_anpm_mean,analizo_anpm_mode,analizo_anpm_quantile_lower,analizo_anpm_quantile_max,analizo_anpm_quantile_median,analizo_anpm_quantile_min,analizo_anpm_quantile_ninety_five,analizo_anpm_quantile_upper,analizo_anpm_skewness,analizo_anpm_standard_deviation,analizo_anpm_sum,analizo_anpm_variance,analizo_cbo_kurtosis,analizo_cbo_mean,analizo_cbo_mode,analizo_cbo_quantile_lower,analizo_cbo_quantile_max,analizo_cbo_quantile_median,analizo_cbo_quantile_min,analizo_cbo_quantile_ninety_five,analizo_cbo_quantile_upper,analizo_cbo_skewness,analizo_cbo_standard_deviation,analizo_cbo_sum,analizo_cbo_variance,analizo_change_cost,analizo_dit_kurtosis,analizo_dit_mean,analizo_dit_mode,analizo_dit_quantile_lower,analizo_dit_quantile_max,analizo_dit_quantile_median,analizo_dit_quantile_min,analizo_dit_quantile_ninety_five,analizo_dit_quantile_upper,analizo_dit_skewness,analizo_dit_standard_deviation,analizo_dit_sum,analizo_dit_variance,analizo_lcom4_kurtosis,analizo_lcom4_mean,analizo_lcom4_mode,analizo_lcom4_quantile_lower,analizo_lcom4_quantile_max,analizo_lcom4_quantile_median,analizo_lcom4_quantile_min,analizo_lcom4_quantile_ninety_five,analizo_lcom4_quantile_upper,analizo_lcom4_skewness,analizo_lcom4_standard_deviation,analizo_lcom4_sum,analizo_lcom4_variance,analizo_loc_kurtosis,analizo_loc_mean,analizo_loc_mode,analizo_loc_quantile_lower,analizo_loc_quantile_max,analizo_loc_quantile_median,analizo_loc_quantile_min,analizo_loc_quantile_ninety_five,analizo_loc_quantile_upper,analizo_loc_skewness,analizo_loc_standard_deviation,analizo_loc_sum,analizo_loc_variance,analizo_mmloc_kurtosis,analizo_mmloc_mean,analizo_mmloc_mode,analizo_mmloc_quantile_lower,analizo_mmloc_quantile_max,analizo_mmloc_quantile_median,analizo_mmloc_quantile_min,analizo_mmloc_quantile_ninety_five,analizo_mmloc_quantile_upper,analizo_mmloc_skewness,analizo_mmloc_standard_deviation,analizo_mmloc_sum,analizo_mmloc_variance,analizo_noa_kurtosis,analizo_noa_mean,analizo_noa_mode,analizo_noa_quantile_lower,analizo_noa_quantile_max,analizo_noa_quantile_median,analizo_noa_quantile_min,analizo_noa_quantile_ninety_five,analizo_noa_quantile_upper,analizo_noa_skewness,analizo_noa_standard_deviation,analizo_noa_sum,analizo_noa_variance,analizo_noc_kurtosis,analizo_noc_mean,analizo_noc_mode,analizo_noc_quantile_lower,analizo_noc_quantile_max,analizo_noc_quantile_median,analizo_noc_quantile_min,analizo_noc_quantile_ninety_five,analizo_noc_quantile_upper,analizo_noc_skewness,analizo_noc_standard_deviation,analizo_noc_sum,analizo_noc_variance,analizo_nom_kurtosis,analizo_nom_mean,analizo_nom_mode,analizo_nom_quantile_lower,analizo_nom_quantile_max,analizo_nom_quantile_median,analizo_nom_quantile_min,analizo_nom_quantile_ninety_five,analizo_nom_quantile_upper,analizo_nom_skewness,analizo_nom_standard_deviation,analizo_nom_sum,analizo_nom_variance,analizo_npa_kurtosis,analizo_npa_mean,analizo_npa_mode,analizo_npa_quantile_lower,analizo_npa_quantile_max,analizo_npa_quantile_median,analizo_npa_quantile_min,analizo_npa_quantile_ninety_five,analizo_npa_quantile_upper,analizo_npa_skewness,analizo_npa_standard_deviation,analizo_npa_sum,analizo_npa_variance,analizo_npm_kurtosis,analizo_npm_mean,analizo_npm_mode,analizo_npm_quantile_lower,analizo_npm_quantile_max,analizo_npm_quantile_median,analizo_npm_quantile_min,analizo_npm_quantile_ninety_five,analizo_npm_quantile_upper,analizo_npm_skewness,analizo_npm_standard_deviation,analizo_npm_sum,analizo_npm_variance,analizo_rfc_kurtosis,analizo_rfc_mean,analizo_rfc_mode,analizo_rfc_quantile_lower,analizo_rfc_quantile_max,analizo_rfc_quantile_median,analizo_rfc_quantile_min,analizo_rfc_quantile_ninety_five,analizo_rfc_quantile_upper,analizo_rfc_skewness,analizo_rfc_standard_deviation,analizo_rfc_sum,analizo_rfc_variance,analizo_sc_kurtosis,analizo_sc_mean,analizo_sc_mode,analizo_sc_quantile_lower,analizo_sc_quantile_max,analizo_sc_quantile_median,analizo_sc_quantile_min,analizo_sc_quantile_ninety_five,analizo_sc_quantile_upper,analizo_sc_skewness,analizo_sc_standard_deviation,analizo_sc_sum,analizo_sc_variance,analizo_total_abstract_classes,analizo_total_cof,analizo_total_eloc,analizo_total_loc,analizo_total_methods_per_abstract_class,analizo_total_modules,analizo_total_modules_with_defined_attributes,analizo_total_modules_with_defined_methods,analizo_total_nom,binary_coach_name,binary_coach_number_lines,binary_coach_number_of_libraries,binary_coach_path,binary_player_name,binary_player_number_lines,binary_player_number_of_libraries,binary_player_path,,dir_to_zip,,is_source,lines_of_code,lines_of_code_per_line_of_comment,lines_of_code_per_module,lines_of_comment,lines_of_comment_per_module,new_dir,new_dir_name,number_of_modules,player_fast_block_instructions_info_max,player_fast_block_instructions_info_min,player_fast_block_instructions_info_std,player_fast_block_instructions_info_sum,player_fast_blocks_sizes_info_max,player_fast_blocks_sizes_info_min,player_fast_blocks_sizes_info_std,player_fast_blocks_sizes_info_sum,player_fast_complex_mccabe,player_fast_number_of_CFG_nodes_that_return_a_value,player_fast_simple_mccabe,player_fast_system_calls_count,player_function_cc_radare2_max,player_function_cc_radare2_mean,player_function_cc_radare2_std,player_function_cc_radare2_sum,rejected_lines_of_code,source_lang
2009,PRIMA,opuCI_2D_PRIMA2009,2009_PRIMA_opuCI_2D_PRIMA2009,/home/se-metrics/root/proccesed1/2009_PRIMA_opuCI_2D_PRIMA2009/opuCI_2D_PRIMA2009/opuci_player; /home/se-metrics/root/proccesed1/2009_PRIMA_opuCI_2D_PRIMA2009/opuCI_2D_PRIMA2009/opuci_coach,,,,,,,,,2,0,108815,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,opuci_coach,13358,0,/home/se-metrics/root/proccesed1/2009_PRIMA_opuCI_2D_PRIMA2009/opuCI_2D_PRIMA2009/opuci_coach,opuci_player,95457,0,/home/se-metrics/root/proccesed1/2009_PRIMA_opuCI_2D_PRIMA2009/opuCI_2D_PRIMA2009/opuci_player,,/home/se-metrics/root/data-binaries/PRIMA2009/opuCI_2D_PRIMA2009.tar.gz,,,,,,,,/home/se-metrics/root/proccesed1/2009_PRIMA_opuCI_2D_PRIMA2009,2009_PRIMA_opuCI_2D_PRIMA2009,,95,0,4.5127260472,111196,398,0,18.0497042116,393723,56522,923,21686,0,158,14.9406952965,29.3568858839,7306,,
2009,PRIMA,Ri-one_PRIMA09,2009_PRIMA_Ri-one_PRIMA09,/home/se-metrics/root/proccesed1/2009_PRIMA_Ri-one_PRIMA09/Ri-one_PRIMA09/src/rione_coach; /home/se-metrics/root/proccesed1/2009_PRIMA_Ri-one_PRIMA09/Ri-one_PRIMA09/src/rione_player,,,,,,,,,2,0,286424,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rione_coach,143212,0,/home/se-metrics/root/proccesed1/2009_PRIMA_Ri-one_PRIMA09/Ri-one_PRIMA09/src/rione_coach,rione_coach,143212,0,/home/se-metrics/root/proccesed1/2009_PRIMA_Ri-one_PRIMA09/Ri-one_PRIMA09/src/rione_coach,,/home/se-metrics/root/data-binaries/PRIMA2009/Ri-one_PRIMA09.tar.gz,,,,,,,,/home/se-metrics/root/proccesed1/2009_PRIMA_Ri-one_PRIMA09,2009_PRIMA_Ri-one_PRIMA09,,,,,,,,,,,,,,68,3.8388375165,7.3596366231,5812,,
2009,PRIMA,TDUThinkingAnts2009,2009_PRIMA_TDUThinkingAnts2009,/home/se-metrics/root/proccesed1/2009_PRIMA_TDUThinkingAnts2009/TDUThinkingAnts2009/src/sample_coach; /home/se-metrics/root/proccesed1/2009_PRIMA_TDUThinkingAnts2009/TDUThinkingAnts2009/src/sample_player; /home/se-metrics/root/proccesed1/2009_PRIMA_TDUThinkingAnts2009/TDUThinkingAnts2009/src/sample_trainer,,0,0,0,0,1381,0.707,29.383,3,0,63602,2,17.3005306442,1.0952380952,0,0,15,0,0,7,1,3.9131615702,2.7212759186,46,7.4053426249,11.1190654246,4.3353065585,3,2.15,22,3.8714285714,0,10.4,5.7121212121,2.7208103212,3.7704853201,182.082875458,14.2165595489,13.9484530988,37.3285042999,13.4285714286,13.4285714286,240,26.7285714286,0,97,51,3.1589209365,41.1523896666,1567.7971806,1693.51917527,-0.0859441784,1.0256839721,1,0.7142857143,2.0909090909,1,0,2,1.25,0.3831002266,0.5546481155,43.0787268287,0.3076345321,1.2330430598,0.880952381,0,0,5,0,0,3,1,1.52584604,1.468405157,37,2.156213705,0.06,1.5138461539,0.8333333333,1,1,1,1,0,1,1,-1.8558017136,0.3771954702,35,0.1422764228,1.1825034288,2.4523809524,2,2,7,2,0,4,4,0.8563261674,1.4176996302,103,2.0098722416,4.6174336323,187.976190476,94,51,1057,109,0,683,187.75,2.071264413,227.477416525,7895,51745.975029,0.6039026665,74.4047619048,44,44,240,64,0,200,91.75,0.9946667593,60.0142501467,3125,3601.71022067,34.1801737739,1.0476190476,0,0,18,0,0,2,1,5.6233392435,2.8107145255,44,7.900116144,42,0.1904761905,0,0,8,0,0,0,0,6.4807406984,1.2344267997,8,1.5238095238,1.8991009992,4.9761904762,7,2,18,4.5,0,13,7,1.2740872012,3.9846540704,209,15.8774680604,39.3439628976,0.2380952381,0,0,8,0,0,1,0,6.2006599983,1.2456661223,10,1.5516840883,6.7767622557,2.5952380952,2,2,11,2,0,5,3,2.111158891,1.9761939745,109,3.9053426249,4.7714160927,10.3571428571,13,3,51,8.5,0,29,13,2.0163795972,10.9004842778,435,118.820557491,3.5114765307,3.2619047619,0,0,25,0,0,12,3.5,1.889437876,5.7976425983,137,33.612659698,1,0.0267131243,7943,7895,8,42,20,40,209,sample_coach,13914,0,/home/se-metrics/root/proccesed1/2009_PRIMA_TDUThinkingAnts2009/TDUThinkingAnts2009/src/sample_coach,sample_player,49688,0,/home/se-metrics/root/proccesed1/2009_PRIMA_TDUThinkingAnts2009/TDUThinkingAnts2009/src/sample_player,,/home/se-metrics/root/data-binaries/PRIMA2009/TDUThinkingAnts2009.tar.gz,,True,6578,3.368,139.957,1953,41.553,/home/se-metrics/root/proccesed1/2009_PRIMA_TDUThinkingAnts2009,2009_PRIMA_TDUThinkingAnts2009,47,66,0,4.0389503722,53572,268,0,16.9580521852,196163,28585,699,11813,0,140,6.8361445783,13.1432201434,2837,194,C++
2009,WorldCup,bahia2d-rc09,2009_WorldCup_bahia2d-rc09,/home/se-metrics/root/proccesed1/2009_WorldCup_bahia2d-rc09/bahia2d/src/bahia2d_player; /home/se-metrics/root/proccesed1/2009_WorldCup_bahia2d-rc09/bahia2d/src/bahia2d_coach,,,,,,,,,2,0,129628,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bahia2d_coach,64814,0,/home/se-metrics/root/proccesed1/2009_WorldCup_bahia2d-rc09/bahia2d/src/bahia2d_coach,bahia2d_coach,64814,0,/home/se-metrics/root/proccesed1/2009_WorldCup_bahia2d-rc09/bahia2d/src/bahia2d_coach,,/home/se-metrics/root/data-binaries/WorldCup2009/bahia2d-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_bahia2d-rc09,2009_WorldCup_bahia2d-rc09,,70,0,4.8906230602,57541,400,0,31.9285406957,269944,28089,1656,15941,0,58,3.0756227758,6.2436139662,3457,,
2009,WorldCup,brainstormers-rc09,2009_WorldCup_brainstormers-rc09,/home/se-metrics/root/proccesed1/2009_WorldCup_brainstormers-rc09/brainstormers/sputcoach/SputCoach; /home/se-metrics/root/proccesed1/2009_WorldCup_brainstormers-rc09/brainstormers/bs2k/BS2kAgent,,,,,,,,,2,0,566863,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SputCoach,79505,0,/home/se-metrics/root/proccesed1/2009_WorldCup_brainstormers-rc09/brainstormers/sputcoach/SputCoach,BS2kAgent,487358,0,/home/se-metrics/root/proccesed1/2009_WorldCup_brainstormers-rc09/brainstormers/bs2k/BS2kAgent,,/home/se-metrics/root/data-binaries/WorldCup2009/brainstormers-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_brainstormers-rc09,2009_WorldCup_brainstormers-rc09,,104,0,5.5229978752,505959,399,0,22.3101075505,1925649,173606,5353,104760,0,27,14,13,28,,
2009,WorldCup,dainamite-rc09,2009_WorldCup_dainamite-rc09,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/home/se-metrics/root/data-binaries/WorldCup2009/dainamite-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_dainamite-rc09,2009_WorldCup_dainamite-rc09,,,,,,,,,,,,,,,,,,,
2009,WorldCup,fcportugal2d-rc09,2009_WorldCup_fcportugal2d-rc09,/home/se-metrics/root/proccesed1/2009_WorldCup_fcportugal2d-rc09/fcportugal2d/FCPortugalCoach; /home/se-metrics/root/proccesed1/2009_WorldCup_fcportugal2d-rc09/fcportugal2d/FCPortugalPlayer,,,,,,,,,2,0,214715,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCPortugalCoach,15210,0,/home/se-metrics/root/proccesed1/2009_WorldCup_fcportugal2d-rc09/fcportugal2d/FCPortugalCoach,FCPortugalPlayer,199505,0,/home/se-metrics/root/proccesed1/2009_WorldCup_fcportugal2d-rc09/fcportugal2d/FCPortugalPlayer,,/home/se-metrics/root/data-binaries/WorldCup2009/fcportugal2d-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_fcportugal2d-rc09,2009_WorldCup_fcportugal2d-rc09,,,,,,,,,,,,,,240,10.9373040752,22.1957906485,17445,,
2009,WorldCup,fifty-storms-rc09,2009_WorldCup_fifty-storms-rc09,/home/se-metrics/root/proccesed1/2009_WorldCup_fifty-storms-rc09/fifty-storms/Fifty-Storms_bin/FS_player; /home/se-metrics/root/proccesed1/2009_WorldCup_fifty-storms-rc09/fifty-storms/Fifty-Storms_bin/FS_coach,,,,,,,,,2,0,136124,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FS_coach,16143,0,/home/se-metrics/root/proccesed1/2009_WorldCup_fifty-storms-rc09/fifty-storms/Fifty-Storms_bin/FS_coach,FS_player,119981,0,/home/se-metrics/root/proccesed1/2009_WorldCup_fifty-storms-rc09/fifty-storms/Fifty-Storms_bin/FS_player,,/home/se-metrics/root/data-binaries/WorldCup2009/fifty-storms-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_fifty-storms-rc09,2009_WorldCup_fifty-storms-rc09,,79,0,4.2421182015,131149,259,0,18.3922026344,496360,65895,1368,28993,0,700,56.3552631579,171.948676855,42830,,
2009,WorldCup,helios-rc09,2009_WorldCup_helios-rc09,/home/se-metrics/root/proccesed1/2009_WorldCup_helios-rc09/helios/helios/helios_coach; /home/se-metrics/root/proccesed1/2009_WorldCup_helios-rc09/helios/helios/helios_player,,,,,,,,,2,0,1232473,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,helios_coach,383086,0,/home/se-metrics/root/proccesed1/2009_WorldCup_helios-rc09/helios/helios/helios_coach,helios_player,849387,0,/home/se-metrics/root/proccesed1/2009_WorldCup_helios-rc09/helios/helios/helios_player,,/home/se-metrics/root/data-binaries/WorldCup2009/helios-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_helios-rc09,2009_WorldCup_helios-rc09,,,,,,,,,,,,,,322,11.3931151721,21.1777604063,80424,,
2009,WorldCup,hellibash-rc09,2009_WorldCup_hellibash-rc09,/home/se-metrics/root/proccesed1/2009_WorldCup_hellibash-rc09/hellibash/EskilasPlayer; /home/se-metrics/root/proccesed1/2009_WorldCup_hellibash-rc09/hellibash/EskilasCoach,,,,,,,,,2,0,1396514,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EskilasCoach,548053,0,/home/se-metrics/root/proccesed1/2009_WorldCup_hellibash-rc09/hellibash/EskilasCoach,EskilasPlayer,848461,0,/home/se-metrics/root/proccesed1/2009_WorldCup_hellibash-rc09/hellibash/EskilasPlayer,,/home/se-metrics/root/data-binaries/WorldCup2009/hellibash-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_hellibash-rc09,2009_WorldCup_hellibash-rc09,,93,0,4.401351126,953335,400,0,18.7977034833,3447698,377640,8569,235998,0,6,3.5,2.5,7,,
2009,WorldCup,kickofftug-rc09,2009_WorldCup_kickofftug-rc09,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/home/se-metrics/root/data-binaries/WorldCup2009/kickofftug-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_kickofftug-rc09,2009_WorldCup_kickofftug-rc09,,,,,,,,,,,,,,,,,,,
2009,WorldCup,leakindrops-rc09,2009_WorldCup_leakindrops-rc09,/home/se-metrics/root/proccesed1/2009_WorldCup_leakindrops-rc09/leakindrops/LDplayer,,,,,,,,,1,0,449406,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LDplayer,449406,0,/home/se-metrics/root/proccesed1/2009_WorldCup_leakindrops-rc09/leakindrops/LDplayer,,/home/se-metrics/root/data-binaries/WorldCup2009/leakindrops-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_leakindrops-rc09,2009_WorldCup_leakindrops-rc09,,100,0,4.4555015675,458083,400,0,22.6162877816,1831441,225285,2593,128641,0,423,11.5585392052,29.1523565458,21522,,
2009,WorldCup,lishang-rc09,2009_WorldCup_lishang-rc09,/home/se-metrics/root/proccesed1/2009_WorldCup_lishang-rc09/lishang/src/hfut_player; /home/se-metrics/root/proccesed1/2009_WorldCup_lishang-rc09/lishang/src/hfut_coach,,,,,,,,,2,0,313329,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hfut_coach,79356,0,/home/se-metrics/root/proccesed1/2009_WorldCup_lishang-rc09/lishang/src/hfut_coach,hfut_player,233973,0,/home/se-metrics/root/proccesed1/2009_WorldCup_lishang-rc09/lishang/src/hfut_player,,/home/se-metrics/root/data-binaries/WorldCup2009/lishang-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_lishang-rc09,2009_WorldCup_lishang-rc09,,95,0,4.2117359792,225307,398,0,21.0129399626,942205,104752,2139,59652,0,433,7.876534296,31.5811474102,10909,,
2009,WorldCup,lsuamoynq-rc09,2009_WorldCup_lsuamoynq-rc09,/home/se-metrics/root/proccesed1/2009_WorldCup_lsuamoynq-rc09/lsuamoynq/nqplayer; /home/se-metrics/root/proccesed1/2009_WorldCup_lsuamoynq-rc09/lsuamoynq/nqcoach,,,,,,,,,2,0,311751,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nqcoach,43548,0,/home/se-metrics/root/proccesed1/2009_WorldCup_lsuamoynq-rc09/lsuamoynq/nqcoach,nqplayer,268203,0,/home/se-metrics/root/proccesed1/2009_WorldCup_lsuamoynq-rc09/lsuamoynq/nqplayer,,/home/se-metrics/root/data-binaries/WorldCup2009/lsuamoynq-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_lsuamoynq-rc09,2009_WorldCup_lsuamoynq-rc09,,166,0,6.2402488387,304692,400,0,24.1004280737,1128060,92283,2113,49365,0,393,10.4917808219,25.2195686873,15318,,
2009,WorldCup,ncl-rc09,2009_WorldCup_ncl-rc09,/home/se-metrics/root/proccesed1/2009_WorldCup_ncl-rc09/ncl/ncl_coach; /home/se-metrics/root/proccesed1/2009_WorldCup_ncl-rc09/ncl/ncl_player,,,,,,,,,2,0,953336,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncl_coach,415760,0,/home/se-metrics/root/proccesed1/2009_WorldCup_ncl-rc09/ncl/ncl_coach,ncl_player,537576,0,/home/se-metrics/root/proccesed1/2009_WorldCup_ncl-rc09/ncl/ncl_player,,/home/se-metrics/root/data-binaries/WorldCup2009/ncl-rc09.tgz,,,,,,,,/home/se-metrics/root/proccesed1/2009_WorldCup_ncl-rc09,2009_WorldCup_ncl-rc09,,,,,,,,,,,,,,528,9.8743914314,47.7379385494,70987,,
