analizo_loc,analizo_rfc,analizo_npm,analizo_acc,analizo_dit,analizo_npa,analizo_anpm,analizo_cbo,analizo_mmloc,analizo_accm,analizo_noc,analizo__filename,analizo_noa,analizo__module,folder,analizo_lcom4,type,analizo_nom,analizo_amloc,analizo_sc
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/Userold/robot/domain_player/plrDevicesLib.h'],0,NewCogniTAO/Userold/robot/domain_player/plrDevicesLib,Magneton2Year,0,Magneton,0,0,0
37,31,16,10,1,5,1.05555555555556,1,17,1,1,"['NewCogniTAO/Userold/robot/domain_player/plrRobot.h', 'NewCogniTAO/Userold/robot/domain_player/plrRobot.cc']",5,player::plrRobot,Magneton2Year,9,Magneton,18,2.05555555555556,9
0,0,0,104,0,24,0,0,0,0,0,"['NewCogniTAO/Userold/robot/domain_player/plrVarNames.h', 'NewCogniTAO/Userold/robot/domain_player/plrVarNames.cc']",24,plrVarNames::plrDevices,Magneton2Year,0,Magneton,0,0,0
4,19,4,0,0,0,1.75,2,1,1,0,"['NewCogniTAO/Userold/structs/Graph.h', 'NewCogniTAO/Userold/structs/Graph.cpp']",3,Graph,Magneton2Year,1,Magneton,4,1,2
16,36,14,4,0,0,0.5,0,3,1,0,"['NewCogniTAO/Userold/structs/SharedVertex.h', 'NewCogniTAO/Userold/structs/SharedVertex.cpp']",5,SharedVertex,Magneton2Year,3,Magneton,14,1.14285714285714,0
20,40,16,7,0,0,0.9375,0,3,1,0,"['NewCogniTAO/Userold/structs/Vertex.h', 'NewCogniTAO/Userold/structs/Vertex.cpp']",5,Vertex,Magneton2Year,4,Magneton,16,1.25,0
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/Userold/tasks/Defines.h'],0,NewCogniTAO/Userold/tasks/Defines,Magneton2Year,0,Magneton,0,0,0
34,5,5,0,1,0,0,0,9,1.6,0,"['NewCogniTAO/Userold/tasks/TskBlind.h', 'NewCogniTAO/Userold/tasks/TskBlind.cpp']",0,tasks::TskBlind,Magneton2Year,5,Magneton,5,6.8,0
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/Userold/tasks/TskExecuteSBCGraph.cpp'],0,Userold/tasks/TskExecuteSBCGraph,Magneton2Year,0,Magneton,0,0,0
88,24,6,0,1,0,0.166666666666667,4,52,2.16666666666667,0,"['NewCogniTAO/Userold/tasks/TskExecuteSBCGraph.h', 'NewCogniTAO/Userold/tasks/TskExecuteSBCGraph.cpp']",6,tasks::TskExecuteSBCGraph,Magneton2Year,3,Magneton,6,14.6666666666667,12
61,18,5,0,1,0,0,4,30,1.6,0,"['NewCogniTAO/Userold/tasks/TskFollower.h', 'NewCogniTAO/Userold/tasks/TskFollower.cpp']",1,tasks::TskFollower,Magneton2Year,5,Magneton,5,12.2,20
99,24,8,0,1,0,0.875,4,46,2.125,0,"['NewCogniTAO/Userold/tasks/TskFormation.h', 'NewCogniTAO/Userold/tasks/TskFormation.cpp']",4,tasks::TskFormation,Magneton2Year,3,Magneton,8,12.375,12
82,17,5,0,1,0,0,3,40,2,0,"['NewCogniTAO/Userold/tasks/TskGetJoystick.h', 'NewCogniTAO/Userold/tasks/TskGetJoystick.cpp']",2,tasks::TskGetJoystick,Magneton2Year,3,Magneton,5,16.4,9
26,7,6,0,1,0,0.166666666666667,0,7,1,0,"['NewCogniTAO/Userold/tasks/TskIdle.h', 'NewCogniTAO/Userold/tasks/TskIdle.cc']",1,tasks::TskIdle,Magneton2Year,6,Magneton,6,4.33333333333333,0
87,10,5,0,1,0,0,2,52,1.6,0,"['NewCogniTAO/Userold/tasks/TskInitGraph.h', 'NewCogniTAO/Userold/tasks/TskInitGraph.cpp']",1,tasks::TskInitGraph,Magneton2Year,5,Magneton,5,17.4,10
87,10,5,0,1,0,0,2,52,1.6,0,"['NewCogniTAO/Userold/tasks/TskInitGraphLine.h', 'NewCogniTAO/Userold/tasks/TskInitGraphLine.cpp']",1,tasks::TskInitGraphLine,Magneton2Year,5,Magneton,5,17.4,10
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/Userold/tasks/TskKeepDistanceAndAngle.cpp'],0,Userold/tasks/TskKeepDistanceAndAngle,Magneton2Year,0,Magneton,0,0,0
21,7,6,0,1,0,0.166666666666667,0,12,1,0,"['NewCogniTAO/Userold/tasks/TskKeepDistanceAndAngle.h', 'NewCogniTAO/Userold/tasks/TskKeepDistanceAndAngle.cpp']",2,tasks::TskKeepDistanceAndAngle,Magneton2Year,6,Magneton,6,3.5,0
42,13,5,0,1,0,0,3,16,1.2,0,"['NewCogniTAO/Userold/tasks/TskLeader.h', 'NewCogniTAO/Userold/tasks/TskLeader.cpp']",2,tasks::TskLeader,Magneton2Year,4,Magneton,5,8.4,12
46,11,6,0,1,0,0.333333333333333,2,27,1,0,"['NewCogniTAO/Userold/tasks/TskLocateTarget.h', 'NewCogniTAO/Userold/tasks/TskLocateTarget.cpp']",2,tasks::TskLocateTarget,Magneton2Year,5,Magneton,6,7.66666666666667,10
41,11,5,0,1,0,0,3,16,1.6,0,"['NewCogniTAO/Userold/tasks/TskMovePtzToStart.h', 'NewCogniTAO/Userold/tasks/TskMovePtzToStart.cpp']",1,tasks::TskMovePtzToStart,Magneton2Year,4,Magneton,5,8.2,12
40,6,5,0,1,0,0,0,16,1.6,0,"['NewCogniTAO/Userold/tasks/TskMoveSBC.h', 'NewCogniTAO/Userold/tasks/TskMoveSBC.cpp']",1,tasks::TskMoveSBC,Magneton2Year,5,Magneton,5,8,0
35,6,5,0,1,0,0,0,14,1,0,"['NewCogniTAO/Userold/tasks/TskPosition.h', 'NewCogniTAO/Userold/tasks/TskPosition.cpp']",1,tasks::TskPosition,Magneton2Year,5,Magneton,5,7,0
173,27,8,0,1,0,0.125,1,87,3,0,"['NewCogniTAO/Userold/tasks/TskRunDijkstra.h', 'NewCogniTAO/Userold/tasks/TskRunDijkstra.cpp']",7,tasks::TskRunDijkstra,Magneton2Year,5,Magneton,8,21.625,5
37,14,5,0,1,0,0,4,16,1.4,0,"['NewCogniTAO/Userold/tasks/TskSearchColor.h', 'NewCogniTAO/Userold/tasks/TskSearchColor.cpp']",1,tasks::TskSearchColor,Magneton2Year,3,Magneton,5,7.4,12
67,12,5,0,1,5,0.888888888888889,2,21,1.55555555555556,0,"['NewCogniTAO/Userold/tasks/TskShrimp.h', 'NewCogniTAO/Userold/tasks/TskShrimp.cc']",5,tasks::TskShrimp,Magneton2Year,8,Magneton,9,7.44444444444444,16
0,0,0,0,0,0,0,0,0,0,0,['NewCogniTAO/Userold/tasks/TskTrackLittleLess.cpp'],0,Userold/tasks/TskTrackLittleLess,Magneton2Year,0,Magneton,0,0,0
89,25,7,0,1,0,0.571428571428571,6,51,1.71428571428571,0,"['NewCogniTAO/Userold/tasks/TskTrackLittleLess.h', 'NewCogniTAO/Userold/tasks/TskTrackLittleLess.cpp']",2,tasks::TskTrackLittleLess,Magneton2Year,5,Magneton,7,12.7142857142857,30
0,0,0,0,0,0,0,0,0,0,0,"['NewCogniTAO/Userold/tasks/TskUpdateSBC.cpp', 'NewCogniTAO/Userold/tasks/TskUpdateSBC.h']",0,Userold/tasks/TskUpdateSBC,Magneton2Year,0,Magneton,0,0,0
153,34,7,0,1,0,0.285714285714286,8,87,2.14285714285714,0,"['NewCogniTAO/Userold/tasks/TskUpdateSBC.h', 'NewCogniTAO/Userold/tasks/TskUpdateSBC.cpp']",6,tasks::UpdateSBC,Magneton2Year,4,Magneton,7,21.8571428571429,32
4,4,4,0,1,0,0,0,1,1,0,"['NewCogniTAO/Userold/tasks/TskUpdateSBC.h', 'NewCogniTAO/Userold/tasks/TskUpdateSBC.cpp']",0,tasks::UpdateSBCFac,Magneton2Year,4,Magneton,4,1,0
27,8,8,0,2,0,0.25,0,8,1,0,"['NewCogniTAO/Userold/tasks/domain_player/TskBlind.h', 'NewCogniTAO/Userold/tasks/domain_player/TskBlind.cpp']",1,tasks_domain_player::TskBlind,Magneton2Year,8,Magneton,8,3.375,0
50,12,9,0,2,0,0.333333333333333,2,23,1.33333333333333,0,"['NewCogniTAO/Userold/tasks/domain_player/TskExecuteSBCGraph.h', 'NewCogniTAO/Userold/tasks/domain_player/TskExecuteSBCGraph.cpp']",9,tasks_domain_player::TskExecuteSBCGraph,Magneton2Year,9,Magneton,9,5.55555555555556,18
27,8,8,0,2,0,0.25,0,8,1,0,"['NewCogniTAO/Userold/tasks/domain_player/TskFollower.h', 'NewCogniTAO/Userold/tasks/domain_player/TskFollower.cpp']",1,tasks_domain_player::TskFollower,Magneton2Year,8,Magneton,8,3.375,0
27,8,8,0,2,0,0.25,0,8,1,0,"['NewCogniTAO/Userold/tasks/domain_player/TskGetJoystick.h', 'NewCogniTAO/Userold/tasks/domain_player/TskGetJoystick.cpp']",4,tasks_domain_player::TskGetJoystick,Magneton2Year,8,Magneton,8,3.375,0
23,7,7,3,1,0,0.285714285714286,0,8,1,1,"['NewCogniTAO/Userold/tasks/domain_player/TskIdle.h', 'NewCogniTAO/Userold/tasks/domain_player/TskIdle.cpp']",2,tasks_domain_player::TskIdle,Magneton2Year,7,Magneton,7,3.28571428571429,0
27,8,8,0,2,0,0.25,0,8,1,0,"['NewCogniTAO/Userold/tasks/domain_player/TskInitGraph.h', 'NewCogniTAO/Userold/tasks/domain_player/TskInitGraph.cpp']",2,tasks_domain_player::TskInitGraph,Magneton2Year,8,Magneton,8,3.375,0
28,9,9,0,2,0,0.444444444444444,0,8,1,0,"['NewCogniTAO/Userold/tasks/domain_player/TskLocateTarget.h', 'NewCogniTAO/Userold/tasks/domain_player/TskLocateTarget.cpp']",3,tasks_domain_player::TskLocateTarget,Magneton2Year,9,Magneton,9,3.11111111111111,0
27,8,8,0,2,0,0.25,0,8,1,0,"['NewCogniTAO/Userold/tasks/domain_player/TskMoveSBC.h', 'NewCogniTAO/Userold/tasks/domain_player/TskMoveSBC.cpp']",2,tasks_domain_player::TskMoveSBC,Magneton2Year,8,Magneton,8,3.375,0
42,14,11,0,2,0,0.272727272727273,0,13,1,0,"['NewCogniTAO/Userold/tasks/domain_player/TskRunDijkstra.h', 'NewCogniTAO/Userold/tasks/domain_player/TskRunDijkstra.cpp']",8,tasks_domain_player::TskRunDijkstra,Magneton2Year,11,Magneton,11,3.81818181818182,0
49,17,10,0,2,0,0.7,4,19,1.1,0,"['NewCogniTAO/Userold/tasks/domain_player/TskTrackLittleLess.h', 'NewCogniTAO/Userold/tasks/domain_player/TskTrackLittleLess.cpp']",15,tasks_domain_player::TskTrackLittleLess,Magneton2Year,10,Magneton,10,4.9,40
47,3,3,17,0,2,0.333333333333333,0,23,1,0,"['NewCogniTAO/Userold/utils/Utils.cpp', 'NewCogniTAO/Userold/utils/Utils.h']",2,NewCogniTAO/Userold/utils/Utils,Magneton2Year,3,Magneton,3,15.6666666666667,0
6,13,6,2,1,0,1.83333333333333,2,1,1,0,"['NewCogniTAO/Userold/variables/SrlRobotData.h', 'NewCogniTAO/Userold/variables/SrlRobotData.cpp']",2,serialization::SrlRobotData,Magneton2Year,6,Magneton,6,1,12
21,25,11,0,1,0,2.27272727272727,1,11,1.09090909090909,0,"['NewCogniTAO/Userold/variables/SrlSharedVertex.h', 'NewCogniTAO/Userold/variables/SrlSharedVertex.cpp']",0,serialization::SrlSharedVertex,Magneton2Year,5,Magneton,11,1.90909090909091,5
1,3,1,0,1,0,1,1,1,1,0,"['NewCogniTAO/Userold/variables/VarAllTeamReady.h', 'NewCogniTAO/Userold/variables/VarAllTeamReady.cpp']",0,variables::VarAllTeamReady,Magneton2Year,1,Magneton,1,1,1
1,1,1,0,1,0,1,0,1,1,0,"['NewCogniTAO/Userold/variables/VarCounter.h', 'NewCogniTAO/Userold/variables/VarCounter.cpp']",0,variables::VarCounter,Magneton2Year,1,Magneton,1,1,0
0,0,0,0,0,2,0,0,0,0,0,"['NewCogniTAO/Userold/variables/VarGoals.h', 'NewCogniTAO/Userold/variables/VarGoals.cc']",2,variables::goals,Magneton2Year,0,Magneton,0,0,0
9,1,1,0,0,0,2,0,9,1,0,['NewCogniTAO/Userold/variables/VarOriginalGraph.cpp'],0,Userold/variables/VarOriginalGraph,Magneton2Year,1,Magneton,1,9,0
23,23,3,0,1,0,1,2,17,1,0,"['NewCogniTAO/Userold/variables/VarOriginalGraph.h', 'NewCogniTAO/Userold/variables/VarOriginalGraph.cpp']",0,variables::VarOriginalGraph,Magneton2Year,3,Magneton,3,7.66666666666667,6
1,2,1,0,1,0,1,1,1,1,0,"['NewCogniTAO/Userold/variables/VarReadyListForDecisionTask.h', 'NewCogniTAO/Userold/variables/VarReadyListForDecisionTask.cpp']",0,variables::VarReadyListForDecisionTask,Magneton2Year,1,Magneton,1,1,1
9,1,1,0,0,0,2,0,9,1,0,['NewCogniTAO/Userold/variables/VarSharedGraph.cpp'],0,Userold/variables/VarSharedGraph,Magneton2Year,1,Magneton,1,9,0
19,6,2,0,1,0,1,2,18,1,0,"['NewCogniTAO/Userold/variables/VarSharedGraph.h', 'NewCogniTAO/Userold/variables/VarSharedGraph.cpp']",0,variables::VarSharedGraph,Magneton2Year,2,Magneton,2,9.5,4
1,3,1,0,1,0,1,1,1,1,0,"['NewCogniTAO/Userold/variables/VarSubteamDecision.h', 'NewCogniTAO/Userold/variables/VarSubteamDecision.cpp']",0,variables::VarSubteamDecision,Magneton2Year,1,Magneton,1,1,1
1,3,1,0,1,0,1,1,1,1,0,"['NewCogniTAO/Userold/variables/VarUntilAllTeamRun.h', 'NewCogniTAO/Userold/variables/VarUntilAllTeamRun.cpp']",0,variables::VarUntilAllTeamRun,Magneton2Year,1,Magneton,1,1,1
7,10,7,0,1,0,1.42857142857143,2,1,1,0,"['NewCogniTAO/Userold/variables/VlgArraySharedVertex.h', 'NewCogniTAO/Userold/variables/VlgArraySharedVertex.cpp']",0,desicions::VlgArraySharedVertex,Magneton2Year,7,Magneton,7,1,14
34,8,4,0,1,0,1.5,0,25,2,0,"['NewCogniTAO/Userold/variables/VlgBooleanAND.h', 'NewCogniTAO/Userold/variables/VlgBooleanAND.cpp']",2,protocols::VlgBooleanAND,Magneton2Year,3,Magneton,4,8.5,0
39,8,4,0,1,0,1.5,0,30,2,0,"['NewCogniTAO/Userold/variables/VlgBooleanOR.h', 'NewCogniTAO/Userold/variables/VlgBooleanOR.cpp']",2,protocols::VlgBooleanOR,Magneton2Year,3,Magneton,4,9.75,0
5,2,2,1,1,0,1.5,0,4,1,1,"['NewCogniTAO/Userold/variables/VlgEmpty.h', 'NewCogniTAO/Userold/variables/VlgEmpty.cpp']",0,decisions::VlgEmpty,Magneton2Year,2,Magneton,2,2.5,0
5,5,5,0,1,0,1.2,0,1,1,0,"['NewCogniTAO/Userold/variables/VlgOthersOpinion.h', 'NewCogniTAO/Userold/variables/VlgOthersOpinion.cpp']",0,protocols::VlgOthersOpinion,Magneton2Year,5,Magneton,5,1,0
35,8,2,0,1,0,1.5,1,34,3,0,"['NewCogniTAO/Userold/variables/VlgProgressStatus.h', 'NewCogniTAO/Userold/variables/VlgProgressStatus.cpp']",0,decisions::VlgProgressStatus,Magneton2Year,2,Magneton,2,17.5,2
41,4,2,0,1,0,1.5,1,40,3,0,"['NewCogniTAO/Userold/variables/VlgReadyForDecisionTasks.h', 'NewCogniTAO/Userold/variables/VlgReadyForDecisionTasks.cpp']",0,decisions::VlgReadyForDecisionTasks,Magneton2Year,2,Magneton,2,20.5,2
44,8,2,0,1,0,1.5,1,43,3,0,"['NewCogniTAO/Userold/variables/VlgReadyStatus.h', 'NewCogniTAO/Userold/variables/VlgReadyStatus.cpp']",0,decisions::VlgReadyStatus,Magneton2Year,2,Magneton,2,22,2
22,4,2,0,1,0,1.5,1,21,2,0,"['NewCogniTAO/Userold/variables/VlgSubteamDecision.h', 'NewCogniTAO/Userold/variables/VlgSubteamDecision.cpp']",0,decisions::VlgSubteamDecisionForAllTeam,Magneton2Year,2,Magneton,2,11,2
0,0,0,0,2,0,0,0,0,0,0,"['NewCogniTAO/Userold/variables/VlgSubteamDecision.h', 'NewCogniTAO/Userold/variables/VlgSubteamDecision.cpp']",0,decisions::VlgSubteamDecision,Magneton2Year,0,Magneton,0,0,0
0,0,0,47,0,16,0,0,0,0,0,"['NewCogniTAO/Userold/variables/VnmSynchronization.h', 'NewCogniTAO/Userold/variables/VnmSynchronization.cc']",16,variables::synchronization,Magneton2Year,0,Magneton,0,0,0
0,0,0,2,0,5,0,0,0,0,0,"['NewCogniTAO/Userold/variables/VnmTeamHierarchy.h', 'NewCogniTAO/Userold/variables/VnmTeamHierarchy.cc']",5,variables::job,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"['NewCogniTAO/Userold/variables/VnmTeamHierarchy.h', 'NewCogniTAO/Userold/variables/VnmTeamHierarchy.cc']",0,Userold/variables/VnmTeamHierarchy,Magneton2Year,0,Magneton,0,0,0
0,0,0,89,0,16,0,0,0,0,0,"['NewCogniTAO/Userold/variables/VnmVariables.h', 'NewCogniTAO/Userold/variables/VnmVariables.cc']",16,variables::formation,Magneton2Year,0,Magneton,0,0,0
0,0,0,25,0,3,0,0,0,0,0,"['NewCogniTAO/Userold/variables/VnmVariables.h', 'NewCogniTAO/Userold/variables/VnmVariables.cc']",3,variables::sharing,Magneton2Year,0,Magneton,0,0,0
0,0,0,4,0,2,0,0,0,0,0,"['NewCogniTAO/Userold/variables/VnmVariables.h', 'NewCogniTAO/Userold/variables/VnmVariables.cc']",2,variables::FenceDemo,Magneton2Year,0,Magneton,0,0,0
2,2,0,2,0,0,1,0,1,1,2,['PlayerBypass/clientproxy.h'],0,PlayerCc::ClientProxy,Magneton2Year,2,Magneton,2,1,0
19,10,2,0,0,0,2,1,18,1.5,0,['PlayerBypass/playerc++.h'],0,PlayerBypass/playerc++,Magneton2Year,2,Magneton,2,9.5,2
62,50,24,7,1,0,0.5,4,9,1,0,['PlayerBypass/playerc++.h'],6,PlayerCc::LaserProxy,Magneton2Year,18,Magneton,26,2.38461538461538,72
1,1,1,0,0,0,2,0,1,1,0,['PlayerBypass/playerclient.h'],0,PlayerBypass/playerclient,Magneton2Year,1,Magneton,1,1,0
5,5,3,1,0,0,0.4,0,1,1,0,['PlayerBypass/playerclient.h'],0,PlayerCc::PlayerClient,Magneton2Year,5,Magneton,5,1,0
0,0,0,0,0,0,0,0,0,0,0,['PlayerBypassLaser/common.h'],0,PlayerBypassLaser/common,Magneton2Year,0,Magneton,0,0,0
19,10,2,0,0,0,2,1,18,1.5,0,['PlayerBypassLaser/playerc++.h'],0,PlayerBypassLaser/playerc++,Magneton2Year,2,Magneton,2,9.5,2
1,1,1,0,0,0,2,0,1,1,0,['PlayerBypassLaser/playerclient.h'],0,PlayerBypassLaser/playerclient,Magneton2Year,1,Magneton,1,1,0
0,0,0,0,0,0,0,0,0,0,0,"['PlayerBypassLaser/urg_laser.h', 'PlayerBypassLaser/urg_laser.cc']",0,PlayerBypassLaser/urg_laser,Magneton2Year,0,Magneton,0,0,0
0,0,0,0,0,0,0,0,0,0,0,"['PlayerBypassLaser/urg_laser1.h', 'PlayerBypassLaser/urg_laser1.cc']",0,urg_laser1,Magneton2Year,0,Magneton,0,0,0
42,10,7,0,1,0,0.142857142857143,0,16,1.42857142857143,0,"['PullNoCamFunc/User/behaviors/Blind.h', 'PullNoCamFunc/User/behaviors/Blind.cpp']",1,behaviors::Blind,Magneton2Year,5,Magneton,7,6,0
17,4,4,0,1,0,0,0,5,1,0,"['PullNoCamFunc/User/behaviors/Blind.h', 'PullNoCamFunc/User/behaviors/Blind.cpp']",0,behaviors::BlindFac,Magneton2Year,4,Magneton,4,4.25,0
0,0,0,0,0,0,0,0,0,0,0,['PullNoCamFunc/User/behaviors/Defines.h'],0,PullNoCamFunc/User/behaviors/Defines,Magneton2Year,0,Magneton,0,0,0
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCamFunc/User/behaviors/DoNothing.h', 'PullNoCamFunc/User/behaviors/DoNothing.cpp']",0,behaviors::DoNothingFac,Magneton2Year,3,Magneton,3,4,0
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCamFunc/User/behaviors/ExecuteSBCGraph.cpp', 'PullNoCamFunc/User/behaviors/ExecuteSBCGraph.h']",0,ExecuteSBCGraph,Magneton2Year,0,Magneton,0,0,0
4,4,4,0,1,0,0,0,1,1,0,"['PullNoCamFunc/User/behaviors/ExecuteSBCGraph.h', 'PullNoCamFunc/User/behaviors/ExecuteSBCGraph.cpp']",0,behaviors::ExecuteSBCGraphFac,Magneton2Year,4,Magneton,4,1,0
95,29,9,0,1,0,0.222222222222222,5,52,1.77777777777778,0,"['PullNoCamFunc/User/behaviors/ExecuteSBCGraph.h', 'PullNoCamFunc/User/behaviors/ExecuteSBCGraph.cpp']",6,behaviors::ExecuteSBCGraph,Magneton2Year,6,Magneton,9,10.5555555555556,30
16,4,4,0,1,0,0,0,4,1,0,"['PullNoCamFunc/User/behaviors/Follower.h', 'PullNoCamFunc/User/behaviors/Follower.cpp']",0,behaviors::FollowerFac,Magneton2Year,4,Magneton,4,4,0
68,23,7,0,1,0,0.142857142857143,5,30,1.42857142857143,0,"['PullNoCamFunc/User/behaviors/Follower.h', 'PullNoCamFunc/User/behaviors/Follower.cpp']",1,behaviors::Follower,Magneton2Year,5,Magneton,7,9.71428571428571,25
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCamFunc/User/behaviors/Formation.cpp', 'PullNoCamFunc/User/behaviors/Formation.h']",0,Formation,Magneton2Year,0,Magneton,0,0,0
3,3,3,0,1,0,0,0,1,1,0,"['PullNoCamFunc/User/behaviors/Formation.h', 'PullNoCamFunc/User/behaviors/Formation.cpp']",0,behaviors::FormationRightFac,Magneton2Year,3,Magneton,3,1,0
3,3,3,0,1,0,0,0,1,1,0,"['PullNoCamFunc/User/behaviors/Formation.h', 'PullNoCamFunc/User/behaviors/Formation.cpp']",0,behaviors::FormationLeftFac,Magneton2Year,3,Magneton,3,1,0
100,25,9,0,1,0,0.888888888888889,4,46,2,0,"['PullNoCamFunc/User/behaviors/Formation.h', 'PullNoCamFunc/User/behaviors/Formation.cpp']",4,behaviors::Formation,Magneton2Year,4,Magneton,9,11.1111111111111,16
85,19,6,0,1,0,0.166666666666667,4,40,1.83333333333333,0,"['PullNoCamFunc/User/behaviors/GetJoystick.h', 'PullNoCamFunc/User/behaviors/GetJoystick.cpp']",2,behaviors::GetJoystick,Magneton2Year,4,Magneton,6,14.1666666666667,16
16,4,4,0,1,0,0,0,4,1,0,"['PullNoCamFunc/User/behaviors/GetJoystick.h', 'PullNoCamFunc/User/behaviors/GetJoystick.cpp']",0,behaviors::GetJoystickFac,Magneton2Year,4,Magneton,4,4,0
13,4,4,0,1,0,0,0,4,1,0,['PullNoCamFunc/User/behaviors/IdleBeh.h'],0,behaviors::IdleBehFac_waitMessage,Magneton2Year,4,Magneton,4,3.25,0
25,6,6,0,1,0,0.166666666666667,0,8,1,0,['PullNoCamFunc/User/behaviors/IdleBeh.h'],1,behaviors::IdleBeh,Magneton2Year,6,Magneton,6,4.16666666666667,0
12,3,3,0,1,0,0,0,4,1,0,['PullNoCamFunc/User/behaviors/IdleBeh.h'],0,behaviors::IdleBehFac_waitUpdate,Magneton2Year,3,Magneton,3,4,0
9,3,3,0,1,0,0,0,4,1,0,['PullNoCamFunc/User/behaviors/IdleBeh.h'],0,behaviors::isMessageArrived,Magneton2Year,3,Magneton,3,3,0
90,13,8,0,1,0,0.125,2,52,1.375,0,"['PullNoCamFunc/User/behaviors/InitGraph.h', 'PullNoCamFunc/User/behaviors/InitGraph.cpp']",1,behaviors::InitGraph,Magneton2Year,8,Magneton,8,11.25,16
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCamFunc/User/behaviors/InitGraph.h', 'PullNoCamFunc/User/behaviors/InitGraph.cpp']",0,behaviors::InitGraphFac,Magneton2Year,3,Magneton,3,4,0
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCamFunc/User/behaviors/InitGraphLine.h', 'PullNoCamFunc/User/behaviors/InitGraphLine.cpp']",0,behaviors::InitGraphLineFac,Magneton2Year,3,Magneton,3,4,0
90,13,8,0,1,0,0.125,2,52,1.375,0,"['PullNoCamFunc/User/behaviors/InitGraphLine.h', 'PullNoCamFunc/User/behaviors/InitGraphLine.cpp']",1,behaviors::InitGraphLine,Magneton2Year,8,Magneton,8,11.25,16
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCamFunc/User/behaviors/KeepDistanceAndAngle.cpp', 'PullNoCamFunc/User/behaviors/KeepDistanceAndAngle.h']",0,KeepDistanceAndAngle,Magneton2Year,0,Magneton,0,0,0
24,8,7,0,1,0,0.285714285714286,0,12,1,0,"['PullNoCamFunc/User/behaviors/KeepDistanceAndAngle.h', 'PullNoCamFunc/User/behaviors/KeepDistanceAndAngle.cpp']",2,behaviors::KeepDistanceAndAngle,Magneton2Year,7,Magneton,7,3.42857142857143,0
10,4,4,0,1,0,0,0,4,1,0,"['PullNoCamFunc/User/behaviors/KeepDistanceAndAngle.h', 'PullNoCamFunc/User/behaviors/KeepDistanceAndAngle.cpp']",0,behaviors::KeepDistanceAndAngleFac,Magneton2Year,4,Magneton,4,2.5,0
16,4,4,0,1,0,0,0,4,1,0,"['PullNoCamFunc/User/behaviors/Leader.h', 'PullNoCamFunc/User/behaviors/Leader.cpp']",0,behaviors::LeaderFac,Magneton2Year,4,Magneton,4,4,0
43,15,6,0,1,0,0.166666666666667,3,16,1.16666666666667,0,"['PullNoCamFunc/User/behaviors/Leader.h', 'PullNoCamFunc/User/behaviors/Leader.cpp']",2,behaviors::Leader,Magneton2Year,4,Magneton,6,7.16666666666667,12
0,0,0,0,0,0,0,0,0,0,0,"['PullNoCamFunc/User/behaviors/LocateTarget.cpp', 'PullNoCamFunc/User/behaviors/LocateTarget.h']",0,LocateTarget,Magneton2Year,0,Magneton,0,0,0
4,4,4,0,1,0,0,0,1,1,0,"['PullNoCamFunc/User/behaviors/LocateTarget.h', 'PullNoCamFunc/User/behaviors/LocateTarget.cpp']",0,behaviors::LocateTargetFac,Magneton2Year,4,Magneton,4,1,0
65,14,7,0,1,0,0.428571428571429,2,27,1.28571428571429,0,"['PullNoCamFunc/User/behaviors/LocateTarget.h', 'PullNoCamFunc/User/behaviors/LocateTarget.cpp']",2,behaviors::LocateTarget,Magneton2Year,4,Magneton,7,9.28571428571429,8
45,16,8,0,1,0,0.125,4,16,1.375,0,"['PullNoCamFunc/User/behaviors/MovePtzToStart.h', 'PullNoCamFunc/User/behaviors/MovePtzToStart.cpp']",1,behaviors::MovePtzToStart,Magneton2Year,6,Magneton,8,5.625,24
16,4,4,0,1,0,0,0,4,1,0,"['PullNoCamFunc/User/behaviors/MovePtzToStart.h', 'PullNoCamFunc/User/behaviors/MovePtzToStart.cpp']",0,behaviors::MovePtzToStartFac,Magneton2Year,4,Magneton,4,4,0
16,4,4,0,1,0,0,0,4,1,0,"['PullNoCamFunc/User/behaviors/MoveSBC.h', 'PullNoCamFunc/User/behaviors/MoveSBC.cpp']",0,behaviors::MoveSBCFac,Magneton2Year,4,Magneton,4,4,0
43,11,8,0,1,0,0.125,0,16,1.375,0,"['PullNoCamFunc/User/behaviors/MoveSBC.h', 'PullNoCamFunc/User/behaviors/MoveSBC.cpp']",1,behaviors::MoveSBC,Magneton2Year,6,Magneton,8,5.375,0
12,3,3,0,1,0,0,0,4,1,0,"['PullNoCamFunc/User/behaviors/Position.h', 'PullNoCamFunc/User/behaviors/Position.cpp']",0,behaviors::PositionFac,Magneton2Year,3,Magneton,3,4,0
