,player_fast_block_instructions_info_max,player_fast_block_instructions_info_min,player_fast_block_instructions_info_std,player_fast_block_instructions_info_sum,player_fast_blocks_sizes_info_max,player_fast_blocks_sizes_info_min,player_fast_blocks_sizes_info_std,player_fast_blocks_sizes_info_sum,player_fast_complex_mccabe,player_fast_number_of_CFG_nodes_that_return_a_value,player_fast_simple_mccabe,player_fast_system_calls_count,player_function_cc_radare2_max,player_function_cc_radare2_mean,player_function_cc_radare2_std,player_function_cc_radare2_sum,binary_player_number_lines,results_team,results_Unnamed: 0,results_loss,results_S,results_R,results_games,results_tie,results_win,results_win_diff,results_win_rate,results_goals_diff,results_loss_rate,results_rank
1,,,,,,,,,,,,,6.0,1.05319148936,0.421926213086,297.0,679428.0,yushan2014,664,8.0,26,18,17,1.0,8.0,0.0,0.4705882352941176,0.4705882352941176,0.4705882352941176,0.0
2,90.0,0.0,4.0220978171,138516.0,398.0,0.0,22.5677110279,644743.0,69979.0,1367.0,31603.0,0.0,286.0,10.9432485323,24.6294000492,11184.0,140585.0,infographics,651,8.0,22,20,17,2.0,7.0,-0.05882352941176471,0.4117647058823529,0.1176470588235294,0.4705882352941176,0.0
3,45.0,0.0,2.8324399453900004,50945.0,399.0,0.0,14.407607758800001,214136.0,33438.0,643.0,14866.0,0.0,126.0,12.161538461500001,20.2240541649,4743.0,387448.0,helios2014,1112,2.0,38,8,16,3.0,11.0,0.5625,0.6875,1.875,0.125,0.0
5,90.0,0.0,4.05138624118,147847.0,400.0,0.0,22.5767198001,679696.0,74615.0,1627.0,32919.0,0.0,335.0,8.93650793651,23.013779871999997,11260.0,150281.0,gliders2014,1150,2.0,47,10,17,2.0,13.0,0.6470588235294118,0.7647058823529411,2.176470588235294,0.1176470588235294,2.0
6,,,,,,,,,,,,,215.0,10.72823219,21.824296848600007,12198.0,142060.0,enigma,139,17.0,5,70,18,1.0,0.0,-0.9444444444444444,0.0,-3.611111111111111,0.9444444444444444,0.0
7,81.0,0.0,4.31155808176,268702.0,400.0,0.0,24.682580941999998,1291587.0,130281.0,2102.0,57725.0,0.0,431.0,14.254043126700001,28.651653844400002,21153.0,271333.0,parsian,548,8.0,23,33,15,2.0,5.0,-0.2,0.3333333333333333,-0.6666666666666666,0.5333333333333333,0.0
10,76.0,0.0,3.93188468234,149474.0,393.0,0.0,23.120196552800003,726153.0,78240.0,1614.0,34600.0,0.0,284.0,11.0498251748,23.2895306464,12641.0,151420.0,cyrus2014,862,5.0,14,13,17,4.0,8.0,0.17647058823529413,0.4705882352941176,0.05882352941176471,0.29411764705882354,0.0
11,116.0,0.0,8.62302350967,236445.0,400.0,0.0,38.9928482204,1014905.0,67416.0,2541.0,37344.0,0.0,231.0,4.3720588235300015,13.0360098429,8919.0,231669.0,oxsy,864,4.0,33,20,17,6.0,7.0,0.17647058823529413,0.4117647058823529,0.7647058823529411,0.2352941176470588,1.0
12,,,,,,,,,,,,,271.0,10.2434456929,19.2826770203,13675.0,194095.0,hermes,469,8.0,10,23,17,6.0,3.0,-0.29411764705882354,0.17647058823529413,-0.7647058823529411,0.4705882352941176,0.0
13,81.0,0.0,3.93283063002,117863.0,391.0,0.0,21.621566392,535463.0,63086.0,1300.0,27968.0,0.0,271.0,9.259685863869999,19.6253281669,8843.0,117679.0,hfutengine,444,10.0,18,42,15,0.0,5.0,-0.3333333333333333,0.3333333333333333,-1.6,0.6666666666666666,0.0
14,166.0,0.0,7.01708659618,208319.0,398.0,0.0,25.2030853815,698726.0,60218.0,2058.0,30702.0,0.0,431.0,9.88302425107,36.639575588,13856.0,186220.0,amoynq,1190,1.0,26,2,8,0.0,7.0,0.75,0.875,3.0,0.125,0.0
15,,,,,,,,,,,,,80.0,4.48894348894,8.067315110080001,7308.0,114460.0,one,782,7.0,31,37,17,2.0,8.0,0.05882352941176471,0.4705882352941176,-0.35294117647058826,0.4117647058823529,0.0
17,,,,,,,,,,,,,430.0,10.234580557000001,28.2900059294,59903.0,387436.0,helios2008,1042,3.0,41,13,13,1.0,9.0,0.4615384615384616,0.6923076923076923,2.1538461538461537,0.2307692307692308,1.0
18,,,,,,,,,,,,,544.0,8.23479619742,39.6608746769,63235.0,415760.0,ncl08,790,11.0,55,58,28,4.0,13.0,0.07142857142857142,0.4642857142857143,-0.10714285714285714,0.3928571428571429,0.0
19,,,,,,,,,,,,,636.0,17.0929940871,73.75072998350001,95396.0,640623.0,hana,851,4.0,15,9,12,2.0,6.0,0.16666666666666666,0.5,0.5,0.3333333333333333,0.0
20,136.0,0.0,4.77582713183,358497.0,400.0,0.0,19.501227006,1390424.0,177389.0,1769.0,89623.0,0.0,330.0,15.4485373781,30.7700784984,14259.0,84675.0,ath,162,9.0,4,25,11,2.0,0.0,-0.8181818181818182,0.0,-1.9090909090909087,0.8181818181818182,0.0
21,,,,,,,,,,,,,1233.0,9.67695783133,50.634263356800005,12851.0,206602.0,hfutengine2d,886,7.0,37,16,20,2.0,11.0,0.2,0.55,1.05,0.35,0.0
23,128.0,0.0,8.584327209360001,150549.0,400.0,0.0,32.4764067102,537054.0,42695.0,1772.0,22537.0,0.0,417.0,11.498078401199999,49.6810986627,14959.0,140055.0,oxsy,1095,6.0,87,39,31,3.0,22.0,0.5161290322580645,0.7096774193548387,1.5483870967741935,0.1935483870967742,0.0
24,112.0,0.0,5.45454607069,505570.0,400.0,0.0,21.2225430123,1890451.0,195966.0,5171.0,110482.0,0.0,85.0,7.60869565217,17.4149838793,175.0,483321.0,brainstormers08,1215,1.0,36,4,11,0.0,10.0,0.8181818181818182,0.9090909090909092,2.9090909090909087,0.09090909090909093,3.0
25,95.0,0.0,4.26439578523,371423.0,400.0,0.0,17.3007962409,1268607.0,153527.0,5888.0,87687.0,0.0,268.0,9.36946410516,25.4421844594,46332.0,353108.0,oxblue08,902,9.0,59,43,30,6.0,15.0,0.2,0.5,0.5333333333333333,0.3,0.0
26,98.0,0.0,4.3125503003,451148.0,400.0,0.0,24.0223239493,2063732.0,228029.0,4103.0,115465.0,0.0,215.0,11.6436300175,19.2861355608,33359.0,444309.0,swun,1140,1.0,31,16,8,1.0,6.0,0.625,0.75,1.875,0.125,0.0
27,,,,,,,,,,,,,256.0,8.281073640739999,17.548791671900002,60162.0,684796.0,riton,382,8.0,12,21,13,2.0,3.0,-0.38461538461538464,0.2307692307692308,-0.6923076923076923,0.6153846153846154,0.0
28,,,,,,,,,,,,,137.0,11.3717371737,19.1337485958,12634.0,166728.0,gdut2011,1066,3.0,43,20,12,0.0,9.0,0.5,0.75,1.9166666666666667,0.25,0.0
29,,,,,,,,,,,,,103.0,7.75743707094,12.718325697000001,6780.0,107166.0,yushan2011,1005,4.0,49,22,13,0.0,9.0,0.38461538461538464,0.6923076923076923,2.0769230769230766,0.3076923076923077,0.0
30,,,,,,,,,,,,,279.0,14.9687354176,25.5890830052,32078.0,460072.0,wrighteagle,1196,1.0,60,7,13,1.0,11.0,0.7692307692307693,0.8461538461538461,4.076923076923077,0.07692307692307693,0.0
31,,,,,,,,,,,,,274.0,10.1764985728,19.2792528487,64173.0,799424.0,tjnu,879,4.0,31,19,10,0.0,6.0,0.2,0.6,1.2,0.4,0.0
32,,,,,,,,,,,,,431.0,7.65743243243,24.959038311,11333.0,234520.0,hfutengine2011,156,12.0,14,54,13,0.0,1.0,-0.8461538461538461,0.07692307692307693,-3.0769230769230766,0.9230769230769232,0.0
33,73.0,0.0,3.97318592484,111375.0,400.0,0.0,22.075614578099998,504641.0,58704.0,1368.0,25938.0,0.0,137.0,9.94871794872,16.6329405942,8536.0,110451.0,bluespider,991,4.0,38,36,14,1.0,9.0,0.35714285714285715,0.6428571428571429,0.14285714285714285,0.2857142857142857,0.0
34,109.0,0.0,4.46469139316,496701.0,400.0,0.0,17.2655507889,1700740.0,188940.0,7133.0,102220.0,0.0,274.0,8.139588100689997,16.5868252834,42684.0,350210.0,apollo2011,283,9.0,22,43,12,1.0,2.0,-0.5833333333333334,0.16666666666666666,-1.75,0.75,0.0
35,86.0,0.0,4.54000575059,253495.0,362.0,0.0,17.6281517203,878453.0,110243.0,2368.0,46957.0,0.0,143.0,11.3088834556,18.542137592,13876.0,221097.0,aua2d,869,4.0,33,21,11,1.0,6.0,0.18181818181818185,0.5454545454545454,1.0909090909090908,0.3636363636363637,0.0
36,,,,,,,,,,,,,7.0,2.8,2.4,14.0,502364.0,nadco,455,3.0,6,14,6,2.0,1.0,-0.3333333333333333,0.16666666666666666,-1.3333333333333333,0.5,0.0
37,,,,,,,,,,,,,721.0,16.8313630042,67.0562247508,48407.0,497115.0,abit,194,9.0,12,54,11,1.0,1.0,-0.7272727272727273,0.09090909090909093,-3.8181818181818175,0.8181818181818182,0.0
38,143.0,0.0,5.14609911861,558694.0,400.0,0.0,19.761057330899998,2026868.0,249389.0,4782.0,122633.0,0.0,507.0,12.517688266199999,33.1131841127,35738.0,495037.0,dreamwing2011,973,3.0,26,17,12,2.0,7.0,0.3333333333333333,0.5833333333333334,0.75,0.25,0.0
39,80.0,0.0,3.4553680383,121141.0,400.0,0.0,14.6759717249,443636.0,70072.0,1386.0,31650.0,0.0,459.0,12.067938021500002,48.09014092090001,10125.0,112628.0,bjut,284,9.0,21,56,12,1.0,2.0,-0.5833333333333334,0.16666666666666666,-2.9166666666666665,0.75,0.0
40,,,,,,,,,,,,,270.0,11.2885008652,20.6830387081,71761.0,406090.0,wonderpines,479,9.0,28,32,14,0.0,5.0,-0.2857142857142857,0.35714285714285715,-0.2857142857142857,0.6428571428571429,0.0
41,98.0,0.0,4.31518072142,439971.0,400.0,0.0,23.965053842199996,2003930.0,223877.0,4055.0,112553.0,0.0,215.0,11.3944307367,18.716119732,32326.0,432002.0,miracle,917,3.0,19,15,9,1.0,5.0,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.0
42,166.0,0.0,6.2269705784300005,307308.0,400.0,0.0,24.0544034213,1138529.0,93412.0,2114.0,50048.0,0.0,420.0,10.6445205479,26.0339939279,15541.0,270406.0,amoynq,975,4.0,23,17,12,0.0,8.0,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.0
43,113.0,0.0,5.67292937975,221057.0,400.0,0.0,29.5379479013,1020197.0,73783.0,2154.0,50211.0,0.0,338.0,5.720024721880001,21.040254713699998,9255.0,86872.0,mpj,268,8.0,8,30,10,0.0,2.0,-0.6,0.2,-2.2,0.8,0.0
44,81.0,0.0,4.17019517021,222915.0,400.0,0.0,23.6473646798,1058387.0,109653.0,1873.0,47633.0,0.0,303.0,13.0945747801,25.024925988200003,17861.0,224352.0,aut,781,7.0,48,38,18,3.0,8.0,0.05555555555555555,0.4444444444444444,0.5555555555555556,0.3888888888888889,0.0
45,98.0,0.0,4.32675988864,467590.0,400.0,0.0,24.26844902,2159838.0,232617.0,4195.0,118859.0,0.0,215.0,11.8122001371,19.6216359377,34468.0,463382.0,tiji2013,679,7.0,37,37,20,6.0,7.0,0.0,0.35,0.0,0.35,0.0
46,90.0,0.0,4.914800902940001,507017.0,400.0,0.0,30.171554820999997,2433990.0,225138.0,3736.0,119676.0,0.0,302.0,14.7694046722,26.037744874,39198.0,518147.0,wrighteagle,1217,0.0,61,9,18,3.0,15.0,0.8333333333333334,0.8333333333333334,2.888888888888889,0.0,3.0
47,,,,,,,,,,,,,235.0,12.232314776099999,19.3526682998,29223.0,371417.0,helios2013,1201,2.0,72,9,19,0.0,17.0,0.7894736842105263,0.8947368421052632,3.3157894736842106,0.10526315789473684,2.0
48,,,,,,,,,,,,,103.0,2.05365853659,4.1263045275599985,7157.0,152780.0,gpr,392,6.0,8,15,11,3.0,2.0,-0.3636363636363637,0.18181818181818185,-0.6363636363636364,0.5454545454545454,0.0
49,,,,,,,,,,,,,130.0,2.58535249829,6.429920570090001,18886.0,281099.0,fcportugal,873,5.0,44,37,21,7.0,9.0,0.19047619047619047,0.42857142857142855,0.3333333333333333,0.2380952380952381,0.0
50,,,,,,,,,,,,,387.0,9.21267659412,22.7064163552,48256.0,674103.0,hfutengine2013,21,8.0,3,44,8,0.0,0.0,-1.0,0.0,-5.125,1.0,0.0
51,,,,,,,,,,,,,4.0,2.2,1.46969384567,11.0,642613.0,yushan2013,998,4.0,42,18,19,4.0,11.0,0.3684210526315789,0.5789473684210527,1.263157894736842,0.21052631578947367,1.0
52,,,,,,,,,,,,,270.0,11.8034277198,21.7224454891,79201.0,449202.0,axiom,823,7.0,48,38,18,2.0,9.0,0.1111111111111111,0.5,0.5555555555555556,0.3888888888888889,0.0
53,,,,,,,,,,,,,63.0,4.19063109954,7.291992787160001,6441.0,136689.0,one,152,7.0,1,28,8,1.0,0.0,-0.875,0.0,-3.375,0.875,0.0
54,,,,,,,,,,,,,256.0,3.8831772641,11.1796797462,59300.0,852922.0,legendary,777,8.0,26,41,21,4.0,9.0,0.047619047619047616,0.42857142857142855,-0.7142857142857143,0.3809523809523809,0.0
55,,,,,,,,,,,,,213.0,12.500155908900002,21.4126877367,40088.0,557588.0,perspolis,1018,3.0,43,11,22,7.0,12.0,0.4090909090909091,0.5454545454545454,1.4545454545454546,0.13636363636363635,0.0
56,76.0,0.0,3.7367739069,121405.0,400.0,0.0,20.785649275,563747.0,68068.0,1583.0,29728.0,0.0,229.0,8.38225255973,17.1296688624,9824.0,121144.0,thunderbots,70,7.0,0,23,7,0.0,0.0,-1.0,0.0,-3.2857142857142856,1.0,0.0
57,,,,,,,,,,,,,217.0,9.00858778626,17.2677865683,9441.0,118726.0,yunlu2013,323,5.0,10,20,8,2.0,1.0,-0.5,0.125,-1.25,0.625,0.0
58,81.0,0.0,4.03155685435,114524.0,400.0,0.0,22.2090133342,519109.0,61584.0,1290.0,26526.0,0.0,271.0,9.25291005291,19.5319451941,8744.0,114311.0,itandroids,492,11.0,25,41,22,6.0,5.0,-0.2727272727272727,0.2272727272727273,-0.7272727272727273,0.5,0.0
59,116.0,0.0,8.48546143453,229464.0,400.0,0.0,38.1070503409,982744.0,65386.0,2484.0,36258.0,0.0,231.0,4.42598187311,13.13600748,8790.0,25264.0,oxsy,999,5.0,55,32,19,2.0,12.0,0.3684210526315789,0.631578947368421,1.2105263157894737,0.2631578947368421,0.0
60,90.0,0.0,4.00369698334,137030.0,398.0,0.0,22.344098938400002,634880.0,69261.0,1355.0,31139.0,0.0,274.0,10.8867735471,24.153695523200003,10865.0,138154.0,gliders2013,1093,4.0,43,18,18,1.0,13.0,0.5,0.7222222222222222,1.3888888888888888,0.2222222222222222,0.0
61,76.0,0.0,3.94788699086,143724.0,400.0,0.0,23.058481458800006,693386.0,74567.0,1629.0,33587.0,0.0,279.0,10.648720211799999,21.438476818599998,12065.0,145502.0,cyrus,471,9.0,24,42,17,4.0,4.0,-0.29411764705882354,0.2352941176470588,-1.0588235294117647,0.5294117647058824,0.0
62,93.0,0.0,4.75715119053,304296.0,400.0,0.0,19.0274943641,1005114.0,101283.0,3494.0,55879.0,0.0,523.0,8.951342934989999,25.5369653065,22996.0,248646.0,yamaarashi,128,3.0,0,7,3,0.0,0.0,-1.0,0.0,-2.333333333333333,1.0,0.0
63,72.0,0.0,4.01232574411,97175.0,399.0,0.0,15.5600178456,308465.0,37987.0,1587.0,20519.0,0.0,166.0,3.91912384162,10.58747157,4652.0,87977.0,thunder,258,4.0,1,13,5,0.0,1.0,-0.6,0.2,-2.4,0.8,0.0
64,219.0,0.0,4.0771356812300015,280159.0,397.0,0.0,13.989669683499999,869441.0,103655.0,3838.0,58651.0,0.0,306.0,6.980775604910001,15.346780148199999,21061.0,244453.0,zjubase,887,2.0,12,7,10,4.0,4.0,0.2,0.4,0.5,0.2,0.0
65,127.0,0.0,7.199377911339999,345354.0,400.0,0.0,30.7953621158,1218922.0,119602.0,1984.0,54714.0,0.0,529.0,32.2865275142,107.34027070399999,51045.0,60299.0,helios2003,850,4.0,24,10,19,8.0,7.0,0.15789473684210525,0.3684210526315789,0.7368421052631579,0.21052631578947367,0.0
66,97.0,0.0,4.74523648073,117526.0,399.0,0.0,20.6551269667,442750.0,42494.0,1867.0,25984.0,0.0,113.0,4.02834868887,8.53079908288,5684.0,161581.0,trilearn,1229,0.0,64,7,18,2.0,16.0,0.8888888888888888,0.8888888888888888,3.1666666666666665,0.0,3.0
67,104.0,0.0,4.36299891617,441045.0,399.0,0.0,17.1377329087,1504057.0,159469.0,5906.0,89003.0,0.0,448.0,6.79349269588,21.1019801309,30693.0,407824.0,trilearn,1229,0.0,64,7,18,2.0,16.0,0.8888888888888888,0.8888888888888888,3.1666666666666665,0.0,3.0
68,97.0,0.0,4.4547206934900005,122337.0,399.0,0.0,18.075387735699998,385329.0,44715.0,1865.0,28059.0,0.0,123.0,3.73739495798,8.092710483,5337.0,157502.0,trilearn,1229,0.0,64,7,18,2.0,16.0,0.8888888888888888,0.8888888888888888,3.1666666666666665,0.0,3.0
69,106.0,0.0,4.71980711849,70625.0,400.0,0.0,18.9338411306,218623.0,25801.0,1307.0,15515.0,0.0,57.0,2.8347107438,5.2481356114,2744.0,67250.0,isocrob2003,164,4.0,1,15,5,1.0,0.0,-0.8,0.0,-2.8,0.8,0.0
70,,,,,,,,,,,,,162.0,4.52660550459,8.84572471106,14802.0,331112.0,tsinghuaeolus,1211,1.0,63,7,16,1.0,14.0,0.8125,0.875,3.5,0.0625,2.0
72,61.0,0.0,4.06879867258,69430.0,399.0,0.0,14.997526411800001,210954.0,26575.0,1319.0,14359.0,0.0,82.0,3.20138888889,6.0518688947,3227.0,63443.0,hana,334,7.0,4,25,10,1.0,2.0,-0.5,0.2,-2.1,0.7,0.0
73,223.0,0.0,4.46036247446,360418.0,400.0,0.0,15.803501665599999,1123735.0,129454.0,5131.0,76704.0,0.0,306.0,5.93595092025,14.4006670192,24189.0,316809.0,chagamma,1,5.0,1,25,5,0.0,0.0,-1.0,0.0,-4.8,1.0,0.0
74,,,,,,,,,,,,,187.0,2.81563956499,6.91242727231,5437.0,130034.0,caspian,250,3.0,2,14,5,2.0,0.0,-0.6,0.0,-2.4,0.6,0.0
75,126.0,0.0,15.5629039431,47695.0,400.0,0.0,64.4299456438,185896.0,8067.0,154.0,3017.0,0.0,446.0,13.7619047619,51.442204983,1156.0,41025.0,gemini,286,4.0,0,20,7,3.0,0.0,-0.5714285714285714,0.0,-2.8571428571428568,0.5714285714285714,0.0
76,,,,,,,,,,,,,408.0,9.11319172722,23.4160080863,32607.0,129163.0,cyberoos2003,632,5.0,8,16,11,2.0,4.0,-0.09090909090909093,0.3636363636363637,-0.7272727272727273,0.4545454545454545,0.0
77,,,,,,,,,,,,,247.0,8.46071428571,18.391386557,9476.0,214255.0,humboldt,813,3.0,14,10,10,3.0,4.0,0.1,0.4,0.4,0.3,0.0
78,133.0,0.0,4.7717688427699985,172761.0,400.0,0.0,16.453626689500002,565079.0,62808.0,1796.0,31514.0,0.0,7.0,4.0,3.0,8.0,150952.0,drweb,166,4.0,0,9,5,1.0,0.0,-0.8,0.0,-1.8,0.8,0.0
81,55.0,0.0,3.700853938,115762.0,399.0,0.0,13.6703959166,365926.0,46965.0,1446.0,26301.0,0.0,427.0,4.43686635945,16.3475198684,4814.0,46546.0,kimia,1125,1.0,14,3,5,0.0,4.0,0.6,0.8,2.2,0.2,0.0
82,,,,,,,,,,,,,148.0,3.65889212828,11.544786291300001,3765.0,85254.0,boldhearts,1160,3.0,77,14,28,3.0,22.0,0.6785714285714286,0.7857142857142857,2.25,0.10714285714285714,0.0
84,106.0,0.0,4.632383143319999,114367.0,400.0,0.0,18.241771471099998,358510.0,41499.0,1764.0,24769.0,0.0,86.0,3.52850539291,6.75999774918,4580.0,107655.0,sfunleashed03,1013,1.0,8,4,5,1.0,3.0,0.4,0.6,0.8,0.2,0.0
85,140.0,0.0,8.482245070189999,106655.0,400.0,0.0,33.975158289,389094.0,32641.0,1143.0,14315.0,0.0,92.0,5.732911392409999,9.73058887623,4529.0,99423.0,yowai2003,619,4.0,11,6,9,2.0,3.0,-0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0
86,64.0,0.0,4.140366425280002,115028.0,399.0,0.0,15.5951006144,367167.0,47078.0,1616.0,22800.0,0.0,313.0,4.16049382716,11.987363157799999,5055.0,101949.0,aria,653,6.0,20,19,18,7.0,5.0,-0.05555555555555555,0.2777777777777778,0.05555555555555555,0.3333333333333333,0.0
87,51.0,0.0,4.545918104119999,106003.0,400.0,0.0,19.694118391,388819.0,39342.0,1598.0,20284.0,0.0,78.0,3.95868544601,7.175740439430001,4216.0,96196.0,sirim,1176,4.0,200,19,52,6.0,42.0,0.7307692307692307,0.8076923076923077,3.4807692307692317,0.07692307692307693,0.0
88,,,,,,,,,,,,,83.0,3.53884964682,6.05459972992,3507.0,90439.0,we2003,1091,2.0,24,4,14,3.0,9.0,0.5,0.6428571428571429,1.4285714285714286,0.14285714285714285,0.0
89,,,,,,,,,,,,,306.0,6.8674194897500005,17.573100855699998,32840.0,603243.0,puppets,762,2.0,11,5,5,1.0,2.0,0.0,0.4,1.2,0.4,0.0
90,142.0,0.0,5.96975339006,112240.0,400.0,0.0,22.251851162199998,356072.0,36899.0,2079.0,20131.0,0.0,33.0,2.62078651685,3.59377042926,3732.0,107916.0,iranians,435,2.0,4,9,3,0.0,1.0,-0.3333333333333333,0.3333333333333333,-1.6666666666666667,0.6666666666666666,0.0
91,116.0,0.0,7.302004420510001,268396.0,400.0,0.0,27.7843970736,895957.0,74566.0,1820.0,36312.0,0.0,6.0,3.5,2.5,7.0,18582.0,fcportugal2003,1155,1.0,36,3,12,2.0,9.0,0.6666666666666666,0.75,2.75,0.08333333333333333,0.0
94,143.0,0.0,5.04490558585,84918.0,398.0,0.0,23.439267699899997,335083.0,38882.0,1711.0,26012.0,0.0,101.0,2.92962641182,6.26987195244,3372.0,88075.0,opu,351,15.0,16,58,22,2.0,5.0,-0.4545454545454545,0.2272727272727273,-1.9090909090909087,0.6818181818181818,0.0
95,104.0,0.0,4.2709154185600005,374640.0,400.0,0.0,16.776037173,1293390.0,319455.0,4437.0,254857.0,0.0,5.0,3.0,2.0,6.0,348868.0,puppets,1036,2.0,12,4,9,1.0,6.0,0.4444444444444444,0.6666666666666666,0.8888888888888888,0.2222222222222222,0.0
96,98.0,0.0,4.13542602882,163805.0,398.0,0.0,15.847965936600001,535091.0,67271.0,1726.0,37515.0,0.0,105.0,3.69312977099,7.904324749560001,4838.0,154415.0,rekm,328,9.0,18,37,12,0.0,3.0,-0.5,0.25,-1.5833333333333333,0.75,0.0
97,,,,,,,,,,,,,88.0,8.661835748789999,13.1882191065,3586.0,51869.0,opu,351,15.0,16,58,22,2.0,5.0,-0.4545454545454545,0.2272727272727273,-1.9090909090909087,0.6818181818181818,0.0
98,,,,,,,,,,,,,371.0,3.47078464107,15.8341908714,4158.0,86146.0,elysion,154,13.0,8,54,14,0.0,1.0,-0.8571428571428571,0.07142857142857142,-3.2857142857142856,0.9285714285714286,0.0
99,141.0,0.0,4.53795121074,141269.0,399.0,0.0,21.087206834,564814.0,50967.0,2061.0,26299.0,0.0,295.0,4.05143277002,13.7029041073,5514.0,144643.0,one,400,17.0,37,49,25,0.0,8.0,-0.36,0.32,-0.48,0.68,0.0
100,39.0,0.0,3.784472481,34315.0,200.0,0.0,15.192828215899999,123832.0,18923.0,506.0,7335.0,0.0,88.0,6.9190140845100006,11.6124534481,1965.0,32144.0,bost,558,6.0,24,22,10,0.0,4.0,-0.2,0.4,0.2,0.6,0.0
101,39.0,0.0,3.77831625991,34378.0,200.0,0.0,15.1199292225,123941.0,18927.0,513.0,7309.0,0.0,88.0,7.03135888502,11.727854476700001,2018.0,32036.0,okarobo2007,616,4.0,8,7,9,2.0,3.0,-0.1111111111111111,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.0
102,38.0,0.0,3.7747172782,39119.0,198.0,0.0,15.1926294627,139061.0,21364.0,586.0,8188.0,0.0,568.0,78.08184143220001,187.88322392900002,30530.0,36345.0,pesca,1015,1.0,9,3,5,1.0,3.0,0.4,0.6,1.2,0.2,0.0
103,141.0,0.0,4.62384738736,102469.0,399.0,0.0,21.1714514039,403820.0,38014.0,1823.0,20940.0,0.0,197.0,3.4657980456,9.759133511939998,4256.0,75490.0,one,400,17.0,37,49,25,0.0,8.0,-0.36,0.32,-0.48,0.68,0.0
104,118.0,0.0,4.4990473265,663814.0,400.0,0.0,17.9431615571,2331163.0,252815.0,7042.0,146293.0,0.0,263.0,8.623442808610001,17.1077888103,45687.0,355940.0,helios,1239,0.0,33,0,15,1.0,14.0,0.9333333333333332,0.9333333333333332,2.2,0.0,0.0
105,45.0,0.0,4.39285405985,66098.0,239.0,0.0,18.2285829834,243409.0,32969.0,733.0,12991.0,0.0,120.0,10.3556701031,17.3440709681,4018.0,60628.0,bigkubobearsjin,1204,1.0,34,2,10,0.0,9.0,0.8,0.9,3.2,0.1,0.0
106,124.0,0.0,6.5421482125,328480.0,400.0,0.0,29.4774986724,1389545.0,91532.0,2684.0,65084.0,0.0,224.0,7.030190677969999,16.3505247792,13273.0,339305.0,unknown09,655,18.0,51,76,38,4.0,16.0,-0.05263157894736842,0.42105263157894735,-0.6578947368421053,0.4736842105263158,0.0
107,93.0,0.0,4.007730659030002,424718.0,400.0,0.0,15.8464067592,1459107.0,270352.0,4857.0,189560.0,0.0,7.0,4.0,3.0,8.0,713288.0,oxblue09,1137,6.0,108,31,39,3.0,30.0,0.6153846153846154,0.7692307692307693,1.9743589743589745,0.15384615384615385,0.0
109,,,,,,,,,,,,,322.0,11.3931151721,21.177760406300003,80424.0,383086.0,helios2009,1162,2.0,37,6,13,0.0,11.0,0.6923076923076923,0.8461538461538461,2.3846153846153846,0.15384615384615385,2.0
110,,,,,,,,,,,,,240.0,10.9373040752,22.195790648499997,17445.0,199505.0,fcportugal,846,15.0,68,62,42,6.0,21.0,0.14285714285714285,0.5,0.14285714285714285,0.35714285714285715,0.0
111,70.0,0.0,4.890623060199999,57541.0,400.0,0.0,31.9285406957,269944.0,28089.0,1656.0,15941.0,0.0,58.0,3.0756227758,6.243613966240001,3457.0,103463.0,bahia2d,145,9.0,4,28,10,1.0,0.0,-0.9,0.0,-2.4,0.9,0.0
112,100.0,0.0,4.45550156746,458083.0,400.0,0.0,22.616287781599997,1831441.0,225285.0,2593.0,128641.0,0.0,423.0,11.5585392052,29.1523565458,21522.0,449406.0,leakindrops,530,23.0,32,62,40,3.0,14.0,-0.225,0.35,-0.75,0.575,0.0
113,,,,,,,,,,,,,59.0,6.92857142857,14.670009668499999,194.0,159804.0,opuci,540,10.0,20,36,19,3.0,6.0,-0.21052631578947367,0.3157894736842105,-0.8421052631578947,0.5263157894736842,0.0
115,104.0,0.0,5.522997875240001,505959.0,399.0,0.0,22.310107550500003,1925649.0,173606.0,5353.0,104760.0,0.0,27.0,14.0,13.0,28.0,487358.0,brainstormers09,1057,2.0,28,6,10,1.0,7.0,0.5,0.7,2.2,0.2,0.0
116,,,,,,,,,,,,,528.0,9.87439143135,47.7379385494,70987.0,415760.0,ncl09,847,13.0,57,65,40,8.0,19.0,0.15,0.475,-0.2,0.325,0.0
118,166.0,0.0,6.24024883872,304692.0,400.0,0.0,24.100428073699998,1128060.0,92283.0,2113.0,49365.0,0.0,393.0,10.4917808219,25.2195686873,15318.0,268203.0,lsuamoynq,1197,3.0,155,10,40,3.0,34.0,0.775,0.85,3.625,0.075,0.0
119,93.0,0.0,4.401351125990001,953335.0,400.0,0.0,18.797703483299998,3447698.0,377640.0,8569.0,235998.0,0.0,6.0,3.5,2.5,7.0,848461.0,hellibash,874,16.0,88,74,42,2.0,24.0,0.19047619047619047,0.5714285714285714,0.3333333333333333,0.3809523809523809,0.0
