,Current_group_location,analizo_cbo_skewness,analizo_anpm_standard_deviation,analizo_noc_kurtosis,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,cccc_IF4,analizo_npa_quantile_max,analizo_cbo_variance,analizo_sc_variance,analizo_noa_quantile_median,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_total_modules_with_defined_methods,analizo_npm_quantile_lower,analizo_rfc_mode,cccc_McCabes_cyclomatic_complexity_per_line_of_comment,analizo_amloc_kurtosis,analizo_rfc_kurtosis,analizo_noc_quantile_median,new_dir_name,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo_acc_standard_deviation,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,cccc_rejected_lines_of_code,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_accm_quantile_lower,analizo_acc_variance,cccc_lines_of_comment,analizo_accm_quantile_median,analizo_anpm_sum,analizo_change_cost,analizo_accm_mode,analizo_npm_variance,cccc_McCabes_cyclomatic_complexity,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_amloc_quantile_ninety_five,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_total_cof,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_anpm_quantile_median,analizo_nom_quantile_lower,analizo_dit_sum,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,analizo_npm_quantile_median,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_mmloc_quantile_upper,analizo_npa_quantile_median,analizo_noa_quantile_lower,analizo_noa_mode,analizo_loc_quantile_min,analizo_npm_kurtosis,is_source,analizo_noc_quantile_upper,analizo_accm_kurtosis,analizo_sc_sum,analizo_dit_quantile_median,cccc_IF4_visible_per_module,analizo_npa_mean,analizo_anpm_mode,analizo_noa_variance,analizo_anpm_quantile_max,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_npa_standard_deviation,analizo_noa_quantile_max,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_amloc_quantile_lower,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_dit_quantile_lower,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_dit_standard_deviation,analizo_noa_kurtosis,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_cbo_quantile_upper,analizo_npm_quantile_max,analizo_rfc_quantile_ninety_five,analizo_acc_quantile_median,analizo_nom_kurtosis,analizo_acc_sum,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,cccc_lines_of_code_per_line_of_comment,analizo_nom_standard_deviation,cccc_McCabes_cyclomatic_complexity_per_module,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,analizo_anpm_kurtosis,analizo_noc_standard_deviation,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_dit_quantile_ninety_five,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,cccc_lines_of_code_per_module,analizo_dit_quantile_upper,analizo_cbo_standard_deviation,cccc_lines_of_code,analizo_npm_quantile_upper,analizo_amloc_quantile_max,analizo_npa_quantile_upper,analizo_nom_quantile_upper,analizo_acc_quantile_ninety_five,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,analizo_acc_quantile_min,analizo_cbo_quantile_median,cccc_number_of_modules,analizo_total_modules_with_defined_attributes,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,cccc_IF4_visible,analizo_mmloc_quantile_ninety_five,analizo_noc_mode,analizo_lcom4_mean,analizo_cbo_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_dit_kurtosis,analizo_lcom4_variance,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_accm_mean,analizo_loc_sum,analizo_amloc_mode,cccc_lines_of_comment_per_module,analizo_noc_sum,analizo_mmloc_standard_deviation,cccc_IF4_per_module,analizo_anpm_skewness,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,analizo_mmloc_variance,analizo_amloc_mean,analizo_acc_mean,analizo_loc_standard_deviation,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,source_lang,analizo_acc_quantile_max,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_mmloc_mode,analizo_rfc_skewness,analizo_noa_quantile_min,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_loc_mean,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_rfc_quantile_min,analizo_total_nom,analizo_noc_quantile_ninety_five,analizo_npm_standard_deviation,analizo_nom_variance,analizo_lcom4_skewness,analizo_loc_variance,analizo_amloc_quantile_min,analizo_rfc_mean,analizo_acc_mode,analizo_mmloc_quantile_median,analizo_amloc_quantile_median,analizo_npm_quantile_ninety_five,analizo_amloc_variance
/home/se-metrics/root/anac/processed//y2015/Atlas3,,1.25778823734,0.528055134996,0,-0.590388265899,2,None,2,2,27,1,0.8,4.7,10,1.70658058952,180,5,3,None,0.574,-1.67329869213,1.78156384497,0,/home/se-metrics/root/anac/processed//y2015/Atlas3,1,5.0,-2.63714209492,0.2,1.51657508881,4,1,0.452870359609,1,1.11807993315,None,20,2,7.4966659256,2.28571428571,2.3,94,5,6.00865800866,1.00,5,123.3,54,0.912717046241,248,1,6,None,30.9090909091,2.66435986159,1.45557655955,0.4,21,0.69696969697,10,1,6,2,0.4,-2.21330538134,58,0,1.6,4,5.45454545455,0,1,340,53,0,8,10,19,4.48412768888,True,0,-3.02629476174,14,0,2.455,0.2,None,56.2,2,0,9.8,8,1,0.4472135955,21,1.20173160173,36,1,1,8.93939393939,2.8,36,8.4,0,0.235168584718,0,-0.737890448167,19,0.547722557505,1.88200504046,0.3,42,0,1,2,28,114,1,3.5239955771,8,0.275710360339,4,0,0,0.857142857143,2.16794833887,1,1691.3,114,0.278842225595,19.5887445887,340,3.521,12.4819870213,4.909,3,2.09008675083,56,0,1,9,33,-0.109288289019,0,140,295,1,64,5,30.091,1,0.894427191,331,6,30.9090909091,0,11,4,0,1.84848484848,2.2360679775,13,0,1,11,4,0,0,57,27,64,0,1.8,1,49,0.383939340522,0,-3.33333333333,1.7,2.91241730852,5,11.6,3.91774891775,850,None,8.545,0,21.8860686282,2.455,0.982238136851,6,41.125417931,33,5.45454545455,1,1.45454545455,0.60858061945,479,18.0363636364,1.6,142.497368397,0,90.1818181818,7,23.3333333333,Java,4,1,1,1,850,None,0.934138570513,0,0.3125,1.78609115567,3,1.30384048104,170,9.72338731049,39,4,2,58,0,11.104053314,155.8,1.71439232801,20305.5,8,49.6,1,31,19,28,94.5442607897
/home/se-metrics/root/anac/processed//y2015/AgentNeo,,0,0.65574385243,0,0,2,1,1,2,0,0,1,4,12,3.55347740194,278,3,1,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2015/AgentNeo,1,0,0,0,0.57735026919,2,1,0,None,0,None,0,1.8,10,3.80555555556,0.333333333333,5,5.44444444444,3.3,0.56,None,3,0,0,121,2,4,None,65.0666666667,0,0,0.333333333333,22,0.5,17,1,7.5,1,0.333333333333,0,30,0,1,1,9.26666666667,0,0,976,128,0,7,None,55,0,True,0,0,6,0,0.000,0,None,100,1.8,0,12,3,1.5,0,22,1.1,27.5,1,1,24.8611111111,2,92.6666666667,2,0,0,0,0,56.5,0.57735026919,0,0.333333333333,6,0,0,1.5,4,66,1,0,2,0,3,0,0,0.75,2,0,704.333333333,66,0.43,16.8777777778,976,------,4.58257569496,0.000,2,0,210,0,6,5,15,0,0,365,670.5,1,165,7.35555555556,1.714,0.5,1,12,2.5,65.0666666667,0,12,1,0,2.16666666667,0,22,0,1,7,3,0,0,54,0,165,0,1.66666666667,0,36,0,0,0,0.333333333333,12.6272016461,3,10,5.62592592593,1396,None,0.714,0,71.5145672806,0.000,0,4,26.5392790658,15,9.26666666667,0.5,1.4,0,5114.33333333,38.262962963,0.666666666667,468.626005823,0,114.788888889,9,52.8111111111,Java,1,0.5,None,2,1396,None,0,2,0,0,2,0.57735026919,465.333333333,28.0204297897,42,2,13,30,0,1.73205080757,21,0,219610.333333,9.16666666667,40.3333333333,1,91,40.5555555556,4,785.144485597
/home/se-metrics/root/anac/processed//y2015/Phoenix,,1.45113235922,0.407191631792,13,0.839820090274,2,6,0,0,324,4,0.192307692308,0.75641025641,1,2.16679617614,872,13,5,15,0.221,-0.660207852508,12.1932800917,0,/home/se-metrics/root/anac/processed//y2015/Phoenix,1,13,5.11687300594,1.23076923077,2.48843478763,8,2,3.53566741375,0,3.53186666552,None,29,2,27.9422481338,2,6.19230769231,1091,3.14285714286,20.6726190476,0.14,2,4.41025641026,241,2.66278179635,522,2,3,6,57.8333333333,6.55137982623,12.5892519579,0.0641025641026,102,0.566666666667,3,1.6,5,9,0.692307692308,0.974495267792,107,0.615384615385,0.230769230769,6,7.83333333333,8,4,992,113,0,0,0,4,2.71512979989,True,0,-0.379247806506,5,1,14.087,0.307692307692,1.5,780.769230769,2,3.60555127546,9.53846153846,3,1,1.10940039245,102,1.5902014652,8,0,1,10.1666666667,0.384615384615,67.0769230769,5.92307692308,0,0.81197605554,0,7.46979708025,22,0.480384461415,12.61835318,0.230769230769,77,0,0,0,11,328,0,8.37810111546,10,2.20067297,0,0,4.92307692308,1.5,0.869718492623,4,7667.30769231,328,0.165805025001,47.1404761905,992,1.071,7.1081390691,10.478,1,0.757302055723,61,0,2,29,30,2.38051393928,2.2188007849,93,304,1,237,4.5,50.826,1,0.438529009654,1169,6,57.8333333333,0,8,9,0,1,3.60555127546,1,0,0,23,7,0,1,19,324,237,0,2.23076923077,0,124,1.34740256946,0,-1.33939393939,3.85897435897,4.69500566893,13,8.23076923077,3.62619047619,2766,None,47.435,8,73.16016851,14.087,-1.31030356573,3,87.5631640149,30,7.83333333333,0,2,-0.946211817939,5352.41025641,23.0207875458,0.769230769231,276.169378536,0,299.270238095,6,36.1428571429,Java,9,0,0,1,2766,22,3.46049504299,0,0.0945454545455,2.76335548098,1,1.96442723433,212.769230769,18.0807137865,15,8,3,107,8,2.10006104917,50.5256410256,2.4265789692,76269.525641,1,40.1538461538,0,24,13.8333333333,11,326.91221103
/home/se-metrics/root/anac/processed//y2015/fairy,,1.12933811497,0.399548001424,0,0.557065195361,2.5,None,1.5,1,27,1,1.58333333333,7.33333333333,7,1.74449338119,208,4,3.5,None,0.339,-0.724985662832,1.58977398185,0,/home/se-metrics/root/anac/processed//y2015/fairy,1,-6,-0.793228558626,0.333333333333,1.25830573921,4,2,1.19382377371,1,1.12933811497,None,12,1.5,4.72581562625,2.26041666667,1.58333333333,112,3.15,4.47857142857,0.56,None,85.5833333333,38,1.81280195806,157,1.5,6,None,32.1428571429,1.5,2.2271468144,0.416666666667,15,0.75,10.5,1.11428571429,4.75,1,0.25,-2.73440453686,40,0,1.25,4.5,5.57142857143,0,2,225,66.25,0.5,5,5,66,3.66080386526,True,0,-0.705195670365,8,0,2.455,0.5,None,22.3333333333,1.5,0,8.5,5,1,0.57735026919,15,1.11964285714,22.75,0.75,1,14.125,2,52,8.25,0,-0.15867364866,0,3.48347107438,39.25,0.5,0.435731788817,0.25,33,0,0,1.5,22,75,1,3.63692125049,5,0.0552669780459,2.25,0,0,0.7875,2.70801280155,1,640.25,75,0.159638605442,13.4130952381,225,2.152,9.41629792788,3.455,3,1.88981967915,106.5,0,4,8,24,-5.76373281688,0,144,182.25,1,73,4.24285714286,21.909,0.25,1.25830573921,241,9.25,32.1428571429,1,11.25,3,0,1.54166666667,0,28,0,1,11,4,0,0,48,27,73,0,2,0,34,-0.282062872644,0,4,2,3.04325715703,4,10,3.35327380952,579,None,10.182,0,20.3469899494,2.455,0.0140597144022,6,25.3031618578,24,5.57142857143,0.75,1.44642857143,2,414,19.9107142857,1.25,67.8103974328,0,79.6428571429,6,26.0357142857,Java,3,0.75,1,1,579,None,1.39257799147,5,2.2271468144,1.89720650206,3,1.41421356237,144.75,10.7186300716,31.5,4,19,40,0,9.25112605759,88.6666666667,1.41421356237,4598.25,7,39.25,1,53.5,20.25,22,114.889030612
/home/se-metrics/root/anac/processed//y2015/xianfa,,1.9245008973,0.173512299297,0,1.88947082764,3,None,1,0,25,0,3,27.8,3,2.26490263601,190,5,6,None,------,-2.90679302113,4.75454046382,0,/home/se-metrics/root/anac/processed//y2015/xianfa,1,0,4.83780100368,0,0,4,4,2.18951342121,0,0,None,9,0.875,22.2328585656,1.11111111111,0,24,1.5,3.52457264957,0.52,None,40.3,4,2.19951961475,249,3,12,None,27,-0.177514792899,0,0.25,53,0.5,7,0.777777777778,6,1,0.2,-1.26284882794,56,0,1,9,6.41666666667,0,0,648,64,0,2,2,32,0.154979095986,True,0,3.58730919236,13,0,3.125,0,None,494.3,0.875,0,13.4,5,2,0,53,0.704914529915,19,0,1,4.33333333333,2.6,38,10.4,0,0.659898440607,0,4.86025568035,11,0.4472135955,4.82208362875,0.2,52,0,0,1,20,166,1,1.63297543554,5,2.19359149317,1,0,0,0.538461538462,5.27257053059,0,4271.2,166,0.0301065180072,12.5277777778,648,5.208,7.91833315793,0.500,4,0.899412770004,39,0,4,13,24,-2.94173960218,0,43,92,1,97,2.5,15.625,0,1.73205080757,125,13,27,0,13,1,0,1,0,6,1,0,8,5,0,0,32,25,97,0,2.6,0,67,0.953746955332,0,5.0,1.3,5.12978395062,5,11.2,2.50555555556,854,None,3.000,0,40.5770871305,3.125,-0.461915499069,12,65.3544183663,24,6.41666666667,1,0.833333333333,2.2360679775,1646.5,12.5948717949,1,267.814674729,0,62.9743589744,9,23,Java,1,0,0,3,854,None,2.16982307183,2,3.66666666667,1.32472743501,4,1.1401754251,170.8,11.434695809,20,4,12,56,0,6.34822809924,62.7,-0.404796008911,71724.7,3.30769230769,49.8,1,12,5.33333333333,20,130.752268245
/home/se-metrics/root/anac/processed//y2015/pokerface,,0,0.241810598822,0,1.46334898432,2.25,None,1.5,1.5,0,0,0.666666666667,2.91666666667,3,1.67195459344,135,4,3.5,None,------,0.590124791441,0.751503312383,0,/home/se-metrics/root/anac/processed//y2015/pokerface,1,0,1.86989273329,0,1.41421356237,3,2,1.78930307613,1,1.41421356237,None,0,1.125,8.6554414484,1.3,2,3,1.825,3.81590909091,0.67,None,2.91666666667,0,0.752837199132,100,2,4,None,28.2727272727,1.5,1.5,0.333333333333,19,0.6,7.75,1.04545454545,4.25,2,0.5,2.29373979162,26,0,1,4.5,4.72727272727,0,0,311,45.75,0,1.5,None,6,0.342857142857,True,0,1.98682449732,7,0.5,0.000,0,None,74.9166666667,1.125,0,6.25,4,1.75,0,19,0.953977272727,7,0.75,1,3,1.75,33.75,4.25,0,1.22518713019,0,0.342857142857,7,0.57735026919,3.31027058863,0.333333333333,17,0,0,1.25,6,61,0.5,-1.2,4,1.48941613753,2.5,0,0,0.9,1.70782512766,0,676.666666667,61,0.0584723657025,9.37727272727,311,------,3.87298334621,0.000,2,-0.752837199132,12.75,0,2,8,11,2.98779583603,0,59,155,1,93,2.86931818182,0.667,1,0.816496580928,2,5.25,28.2727272727,0,8.75,3,0,1,0,4,0,1,3,3,0,0,35.5,0,93,0,2,0,25,1.57763486196,0,-6,0.666666666667,2.79543216253,4,6.5,2.34431818182,435,3,1.000,0,41.1207571266,0.000,-1.72975468575,4,26.0128173535,11,4.72727272727,0,1.09943181818,0,1690.91666667,11.7869318182,1,141.75654012,0,47.1477272727,6.5,16.7244318182,Java,3,0.75,None,2,435,None,1.2305415358,0,1.5,0,2,0.816496580928,108.75,11.9357402464,17.5,3,4,26,0,1.70782512766,15,0,20094.9166667,3,25,0,19,7.9375,6,142.461895231
/home/se-metrics/root/anac/processed//y2015/AgentX,,1.12933811497,0.410802268009,0,0.659280629844,2.5,None,1.5,1.5,27,1,1.58333333333,6.91666666667,7,1.77949751182,172,4,3.5,None,0.500,2.13086796301,0.34094679652,0,/home/se-metrics/root/anac/processed//y2015/AgentX,1,4,-1.76928949743,0.25,1.25830573921,4,2,0.894074346421,1,1.12933811497,None,12,1.5,4.54606056566,2.08035714286,1.58333333333,74,3.025,4.44285714286,0.56,None,60.3333333333,37,1.44305883553,144,2,6,None,32.1428571429,2.2271468144,2.2271468144,0.416666666667,14,0.714285714286,10.25,1.11428571429,4.75,1,0.25,1.89468408567,37,0,1.25,4.5,5.57142857143,0,1,225,47.5,0,4.75,None,62,3.52718170996,True,0,-1.24534157575,9,0,2.455,0.25,None,20.6666666667,1.5,0,8,5,1.75,0.5,14,1.11071428571,20.75,0.75,1,13.4583333333,2.25,43,7.5,0,1.06963840521,0,2.23486717956,35.5,0.5,-0.747658688866,0.25,30,0,0,1.5,19,68,1,3.48689969738,5,0.669325337774,3,0,0,0.778571428571,2.62995563968,1,562,68,0.168758503401,13.1928571429,225,3.284,7.93200268953,3.364,3,1.8436469627,76.25,0,4,9,21,-5.63565783247,0,117.5,171.75,1,64,4.24285714286,22.091,0.25,1.25830573921,243,8.5,32.1428571429,0.25,10.5,3,0,1.57142857143,2,28,0,1,11,4,0,0,46.25,27,64,0,2.25,0,32,1.09610955794,0,4,1.58333333333,3.16661139456,4,9.25,3.29821428571,522,None,6.727,0,15.1877143332,2.455,-0.0114492033894,6,23.7065391823,21,5.57142857143,0.75,1.44642857143,2,230.666666667,17.794047619,1.25,74.4423714471,0,71.1761904762,6,20.1857142857,Java,3,0.75,None,2,522,None,0.998268040944,4,2.2271468144,1.85600722552,3,1.25830573921,130.5,10.3781584816,31,4,14,37,0,7.76745346515,62.9166666667,1.12933811497,5541.66666667,7.33333333333,36,1,40,15.85,19,107.706173469
/home/se-metrics/root/anac/processed//y2015/SENGOKU,,1.12933811497,0.372332764127,0,-0.741173231521,3,None,1.5,1.5,61,5,1.58333333333,6.91666666667,13,2.2326145886,235,4,5.25,None,0.294,0.316745843836,1.7827336074,0,/home/se-metrics/root/anac/processed//y2015/SENGOKU,1,4,1.33421622802,4,1.25830573921,6,3,1.3640607061,1,1.12933811497,None,15,1.44444444444,12.5266382827,3.17592592593,1.58333333333,187,4.86111111111,3.83333333333,0.56,None,524.666666667,55,1.44305883553,356,2,6,None,34.7777777778,3.26457914392,2.2271468144,0.416666666667,34,0.666666666667,19.75,0.861111111111,8.25,1,0.25,1.72188336284,87,0,1.25,8.5,6.33333333333,0,8,388,61.75,1,9.5,None,173,3.57501505565,True,0,-1.71708407248,9,0,5.545,2,0.666666666667,156.916666667,1.44444444444,0,16.25,5,1.75,2,34,0.958333333333,48,0.75,1,17.837962963,2.25,58.75,18,0,-0.863115843499,0,2.23486717956,54.5,0.5,2.2096117285,0.25,72,1,0,1.5,52,179,1,2.85833209454,5,-1.37822354415,3,0,0,0.666666666667,2.62995563968,5,4016,179,0.138631687243,17.5925925926,388,1.599,22.096379794,5.000,3,1.87821295443,278,0,6,11,54,-1.28925619835,0,349,385.75,1,73,6.08333333333,27.182,0.25,1.25830573921,299,21.25,34.7777777778,2,27,3,0,1.53703703704,2,47,0,1,11,4,1,0,110,61,73,0,2.75,0,65,0.684919065797,0,4,4.91666666667,4.98456790123,4,21.75,4.39814814815,1259,None,17.000,0,10.7199191539,5.545,0.854563038328,6,63.371918071,54,6.33333333333,0.75,1.15277777778,2,114.916666667,23.0462962963,1.25,100.65907808,1,92.1851851852,13.5,30.3194444444,Java,3,0.75,None,2,1259,None,1.43841911782,5,2.2271468144,1.69992606625,3,2.21735578261,314.75,11.9085305616,69,6,39,87,0,22.9056033901,488.25,1.71986803018,10132.25,7.18518518519,89,1,57.5,25.1111111111,52,141.813100137
/home/se-metrics/root/anac/processed//y2015/TUDMixedStrategyAgent,,2,0.483117768021,0,0.429617184256,3.5,None,0.25,0,4,0,0.25,2.25,2.5,1.62784413972,160,4,3.75,None,0.913,-2.21355466028,2.9975000194,0,/home/se-metrics/root/anac/processed//y2015/TUDMixedStrategyAgent,1,0,0.191948202889,0,0.5,5,3,0.26618754645,0,2,None,4,1.6,3.55902608401,2.75,0.25,23,3.38888888889,4.01666666667,0.31,None,16.9166666667,21,2,91,3,3,None,23.4,1.5,4,0.0833333333333,7,0.416666666667,5.5,1,5.75,1,0.25,1.5,32,0,0.25,6,5.6,0,0,136,49.25,0,0,0,91,-1.65313402412,True,0,1.044787802,3,0,0.400,0,1,12.6666666667,1.6,0,3,1,2.5,0,7,1.00416666667,20.75,0,1,11.0277777778,0.75,40,6.75,0,0.621748421099,0,4,34.75,0.5,-4.48337950139,0.25,27,0,0,0.25,12,33,0,-1.7,1,0.215924740433,0.75,0,0,0.854166666667,1.5,0,149.583333333,33,0.233402777778,14.0444444444,136,5.043,3.16227766017,2.100,1,0.700652106808,103,0,5,12,12,1.50148743117,0,112,121.75,1,53,4.15,11.600,0.25,0.5,116,9,23.4,0,9.75,1,0,1.66666666667,0,19,0,0,10,2,0,0,28.5,4,53,0,3,0,12,-1.29710360684,0,4,2.66666666667,2.64987654321,4,8,3.51111111111,451,None,2.300,0,14.9888847706,0.400,0.0517420849198,3,12.2304265393,12,5.6,0,1.15,2,224.666666667,15.6694444444,0.25,18.8392321146,0,62.6777777778,7.5,19.225,Java,1,0,0,3,451,None,-1.60497480601,0,4,0.632455532034,1,1.63299316186,112.75,6.16822052495,26.5,5,5,32,0,4.11298755975,10,0,354.916666667,10.1111111111,22.75,0,44,14.5833333333,12,38.0469444444
/home/se-metrics/root/anac/processed//y2015/ParsAgent,,0,0.260208249933,0,0,2.5,6,1,0,0,0,1.33333333333,5.33333333333,3,2.99500452142,86,3,6,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2015/ParsAgent,2,0,0,0,0.57735026919,3,6,0,0,0,None,0,1,5.19615242271,1,0.333333333333,3,1,2.375,1.00,1,27,0,0,86,2,4,None,30.125,0,0,0.333333333333,12,0.5,7.5,0.875,7,1,0.333333333333,0,30,0,0.666666666667,6,6.1875,0,0,482,41,0,3,3,20,0,True,0,0,4,0,0.000,0,None,27,1,0,6,2,2,0,12,0.791666666667,14.5,0,1,3.41666666667,1.33333333333,28.6666666667,9,0,0,0,0,4.5,0.57735026919,0,0.333333333333,27,0,0,1,15,57,1,0,2,0,2,0,0,0.6875,2.30940107676,0,608.333333333,57,0.0677083333333,8.1875,482,------,5.29150262213,0.000,2,0,24,0,6,7,16,0,0,28,255,1,77,3.59375,1.667,0.5,1.15470053838,10,10.5,30.125,0,12,1,0,1,0,4,0,0,6,3,0,0,37,0,77,0,2.33333333333,0,18,0,0,0,0.333333333333,8.97005208333,3,10,2.72916666667,530,None,0.500,0,41.8608807042,0.000,0,4,24.6644143116,16,6.1875,0.5,0.9375,0,1752.33333333,12.3194444444,0.666666666667,264.456675721,0,36.9583333333,8,16.8125,Java,1,0,0,2,530,None,0,3,0,0,2,0.57735026919,176.666666667,15.4202886136,17,3,12,30,0,5.19615242271,28,0,69937.3333333,3.33333333333,28.6666666667,1,5,3.5,15,237.785300926
/home/se-metrics/root/anac/processed//y2015/agentBuyogV2,,5.5203997672,0.716774124185,92.6734166291,2.20592089061,6.25,1,1,1,34160,36,13.4587423647,238357.831479,3.5,2.30228864442,12542,192,1,3,0.574,44.2497558468,46.6593926075,0,/home/se-metrics/root/anac/processed//y2015/agentBuyogV2,1,43.6385576148,45.8269928744,18.3053010471,5.48217950299,295,1,4.48669812835,0,4.47869568046,6,507,2.71428571429,26.144375294,1.11458333333,30.054292103,13635,2,254.436079812,0.13,1,11487.8854439,7833,9.87246511449,24826,1,165,1,32.0625,36.941058773,23.6538350383,0.0119164485166,58,0,13,1.07536151279,1,114,0.59375,9.57023767736,7390,0.5625,1.84895833333,3.5,13,43,306,13994,77.25,0,2,3,1,57.4133912292,True,0,4.98295476257,15930,1,135.556,1.59375,1,683.528359511,4,9.26649108318,13.2291666667,355,1,4.27846947484,226,1.32518791569,3,0,2,6,82.96875,65.3229166667,37.0677083333,0,5.36199428909,0,109.884555533,6,0.502936403711,27.0998515547,0.252945026178,7117,0,0,2,1114,579,1,54.7704704781,437,6.2821846505,14.25,0,14.4882198953,0.938626126126,488.219040472,6,127904.934446,3321,0.513765145101,529.441375321,2084,3.757,109.395674062,31.083,7,6.67995894594,6,0,1,2297,1123,1.25326754539,3.80633943511,42,476.75,1,708,3.0568452381,203.294,1,3.66861586498,51230,21.25,150.545454545,2,23,15,0,1,5.99971189818,1,0,1,252,167,0,1,97.5,34160,322,0,11.9635416667,0,2540,2.80008972223,0,-1.63079249798,1388.54840205,5.30053300222,192,38.4895833333,2.75750716313,102816,6,54.107,108,104.691918488,135.556,0.83576526039,5900,357.637993572,168,8.85714285714,0,2,-0.259766739278,10960.3977967,13.1756989339,2.27604166667,1538.31134043,0,2529.73419531,3.5,16,Java,44,0,0,1,102816,6,6.21910505087,0,42.8766217402,6.52273957717,36,37.2632312347,535.5,14.4480032046,11.5,53,1,7390,1,107.181553655,11967.4135035,5.77102777776,2366401.7801,1,129.302083333,1,19.5,9.20882352941,164,208.744796601
/home/se-metrics/root/anac/processed//y2015/Mercury,,0,0.305452466634,0,0,3.5,4,1,0,0,1,1.33333333333,5.33333333333,14,2.8809095643,534,3,4,None,------,0,0,0,/home/se-metrics/root/anac/processed//y2015/Mercury,2,0,0,0.333333333333,0.57735026919,5,4,0,0,0,None,0,1.16666666667,14.1067359797,3.27777777778,0.333333333333,11,4.55555555556,2.4880952381,0.56,None,56.3333333333,0,0,174,2,4,None,66.25,0,0,0.333333333333,31,0.571428571429,22.5,0.75,11.5,1,0.333333333333,0,41,0,0.666666666667,4,7.75,0,1,1060,255.5,0,8.5,None,68,0,True,0,0,4,0,0.000,0.333333333333,None,199,1.16666666667,0,16,2,2,0.57735026919,31,0.829365079365,36.5,0,1,18.1904761905,1.33333333333,178,8.33333333333,0,0,0,0,74,0.57735026919,0,0.333333333333,25,0,0,1,17,101,1,0,2,0,2,0,0,0.660714285714,2.30940107676,1,1807,101,0.0933012093726,14.3055555556,1060,1.909,5.85946527708,0.000,2,0,274,0,7,9,18,0,0,480,770,1,386,6.15277777778,3.500,0.5,1.15470053838,21,10.5,66.25,0.5,17,1,0,2,0,23,0,0,6,3,0,0,79,0,386,0,3,0,48,0,0,0,3,8.2996399177,3,13.6666666667,4.76851851852,1608,None,1.833,0,187.213781544,0.000,0,4,42.5088226137,18,7.75,0.5,0.958333333333,0,35049,34.2103174603,0.666666666667,498.365327847,0,102.630952381,16,46.4583333333,Java,1,0,0,2,1608,None,0,3,0,0,2,1.73205080757,536,29.0129582759,57,5,16,41,0,7.50555349947,34.3333333333,0,248368,9.71428571429,58,1,125,26.6666666667,17,841.751747921
